training_seed,saved_episode,test_seed,step,selected_agent,selected_cpu,selected_bandwidth,selection_probability,reward,success,latency_ms,energy_mJ
44,10,950059,0,uav_U1,0.9800000190734863,0.9800000190734863,0.9895188212394714,-3.663146067862187,0,431.4942918275006,6807.232366710595
44,10,950059,1,uav_U1,0.9800000190734863,0.9800000190734863,0.9672736525535583,1.1229653825963186,1,412.37895156440095,7550.730804865456
44,10,950059,2,uav_U1,0.9800000190734863,0.9800000190734863,0.9866583943367004,0.5302352596169508,1,871.7389047725629,19483.62817691842
44,10,950059,3,uav_U1,0.9800000190734863,0.9800000190734863,0.9829010367393494,1.3553967362090584,1,190.90391477864867,3809.2877352303026
44,10,950059,4,uav_U1,0.9800000190734863,0.980627179145813,0.9945107698440552,1.2657539918999399,1,254.7634497350903,7246.233868306015
44,10,950059,5,uav_U1,0.9800000190734863,0.9800000190734863,0.9879401326179504,-4.19014108451224,0,1057.9728685650455,22407.93269088922
44,10,950059,6,uav_U1,0.9800000190734863,0.9800000190734863,0.9908656477928162,-3.8743524006684478,0,618.4185860000512,6819.001796381594
44,10,950059,7,uav_U1,0.9800000190734863,0.9800000190734863,0.9932327270507812,-7.500265251398152,0,11514.823595586613,312200.70612361096
44,10,950059,8,uav_U1,0.9800000190734863,0.9800000190734863,0.9830338358879089,0.9997575411725368,1,835.2571817705609,21682.472338376367
44,10,950059,9,uav_U1,0.9800000190734863,0.9800000190734863,0.9878124594688416,1.0258030028951663,1,274.0345865898027,4504.826789251129
44,10,950059,10,uav_U1,0.9800000190734863,0.9800000190734863,0.994594156742096,-4.645931460152301,0,3682.266488940776,67420.25590781821
44,10,950059,11,uav_U1,0.9800000190734863,0.9800000190734863,0.9863781332969666,1.2647359424282312,1,317.4870084647334,7639.796792742591
44,10,950059,12,uav_U1,0.9800000190734863,0.9800000190734863,0.9824622273445129,0.6056190165823128,1,925.5926571847419,19769.606518455286
44,10,950059,13,uav_U1,0.9800000190734863,0.9800000190734863,0.9862890839576721,1.2133373716885647,1,422.4104593808182,14187.192975922853
44,10,950059,14,uav_U1,0.9800000190734863,0.9800000190734863,0.9892790913581848,1.335667933050605,1,202.18376746329037,4422.8410387374115
44,10,950059,15,uav_U1,0.9800000190734863,0.9800000190734863,0.9827722311019897,-7.500088350291835,0,1824.4846674373978,66058.21549864375
44,10,950059,16,uav_U1,0.9800000190734863,0.9800000190734863,0.9843582510948181,-4.132790001975916,0,2558.442988437738,38938.81739108699
44,10,950059,17,uav_U1,0.9800000190734863,0.9800000190734863,0.9948225617408752,-7.50008835818694,0,5318.957427494538,179742.72289746726
44,10,950059,18,uav_U1,0.9800000190734863,0.9800000190734863,0.9922037124633789,0.764801694337004,1,707.9095664342392,4386.20118683875
44,10,950059,19,uav_U1,0.9800000190734863,0.9800000190734863,0.9873898029327393,-4.412686360276971,0,730.6123521434228,12648.965574648813
44,10,950059,20,uav_U1,0.9800000190734863,0.9800000190734863,0.9815191626548767,1.2855613608012038,1,380.0428637414682,9769.805181208723
44,10,950059,21,uav_U1,0.9800000190734863,0.9800000190734863,0.9853670597076416,0.9882886361273246,1,586.8311717461863,8560.675095284676
44,10,950059,22,uav_U1,0.9800000190734863,0.9800000190734863,0.9886154532432556,-4.342852792892031,0,2968.6931937259365,57266.13894679396
44,10,950059,23,uav_U1,0.9800000190734863,0.9800000190734863,0.992988646030426,0.8725611806360056,1,986.1946015962845,19915.926095417788
44,10,950059,24,uav_U1,0.9800000190734863,0.9800000190734863,0.9856686592102051,-4.972160755288081,0,1048.1584956339339,12836.406891461294
44,10,950059,25,uav_U1,0.9800000190734863,0.9800000190734863,0.9887980818748474,1.3094010474295608,1,188.9863076301861,3864.3987037569013
44,10,950059,26,uav_U1,0.9800000190734863,0.9800000190734863,0.9900259375572205,0.7590502769166028,1,1107.5875598292148,26801.50665181783
44,10,950059,27,uav_U1,0.9800000190734863,0.9800000190734863,0.9912717342376709,-5.072576607698808,0,1373.7086940761378,35152.99397268938
44,10,950059,28,uav_U1,0.9800000190734863,0.9800000190734863,0.9898290038108826,1.0601955601012487,1,486.7657355001399,17392.918236318885
44,10,950059,29,uav_U1,0.9800000190734863,0.9800000190734863,0.9888885021209717,-6.176170011368139,0,2801.174100163402,64671.713851628636
44,10,950059,30,uav_U1,0.9800000190734863,0.9800000190734863,0.9868441820144653,1.485302214784565,1,146.93352106821655,2426.767247884003
44,10,950059,31,uav_U1,0.9800000190734863,0.9800000190734863,0.9880342483520508,1.1109222766764548,1,588.1513364455462,8542.938888150242
44,10,950059,32,uav_U1,0.9800000190734863,0.9800000190734863,0.9888038039207458,0.7695868795145477,1,911.4451119698551,20239.106104536248
44,10,950059,33,uav_U1,0.9800000190734863,0.9800000190734863,0.9761773347854614,1.3100164709069355,1,307.24985657766007,5204.5553723735375
44,10,950059,34,uav_U1,0.9800000190734863,0.9800000190734863,0.9823288917541504,0.8175178057851253,1,1230.3560675809063,40321.433588929685
44,10,950059,35,uav_U1,0.9800000190734863,0.9800000190734863,0.993457019329071,-3.553355740261913,0,1497.7452107147801,15878.768718085159
44,10,950059,36,uav_U1,0.9800000190734863,0.9800000190734863,0.9905723333358765,1.2516324651405306,1,313.57649210253385,7923.004759074755
44,10,950059,37,uav_U1,0.9800000190734863,0.9800000190734863,0.9875869750976562,1.384548321911307,1,182.7351559996657,3500.990134848462
44,10,950059,38,uav_U1,0.9800000190734863,0.9800000190734863,0.9922617673873901,0.8164069502913742,1,1133.2507908920584,38092.68435616719
44,10,950059,39,uav_U1,0.9800000190734863,0.9800000190734863,0.9754124283790588,0.8240812566922899,1,446.04795403176104,10482.877375563257
44,10,950059,40,uav_U1,0.9800000190734863,0.9800000190734863,0.9930111765861511,-7.500088434735002,0,8237.778942362418,194621.60563928325
44,10,950059,41,uav_U1,0.9800000190734863,0.9822046756744385,0.993316650390625,-4.892949814166654,0,1351.9664022321863,15839.748227781687
44,10,950059,42,uav_U1,0.9800000190734863,0.9808975458145142,0.9920751452445984,0.917191717629612,1,747.0469642852923,26798.23738984644
44,10,950059,43,uav_U1,0.9800000190734863,0.9800000190734863,0.9883826971054077,-3.903463595650427,0,1307.9440105343094,5293.643998351424
44,10,950059,44,uav_U1,0.9800000190734863,0.9800000190734863,0.9886507987976074,-4.262042025314166,0,2466.7343034852934,29309.192483833926
44,10,950059,45,uav_U1,0.9800000190734863,0.9800000190734863,0.97703617811203,1.2983043098514606,1,362.69119964573196,7886.514703527553
44,10,950059,46,uav_U1,0.9800000190734863,0.9800000190734863,0.9855509996414185,-3.576916826258376,0,1890.9107671524398,61885.21710671499
44,10,950059,47,uav_U1,0.9800000190734863,0.9800000190734863,0.9750930070877075,0.6703652709386627,1,714.2389906755803,8087.4686725856545
44,10,950059,48,uav_U1,0.9800000190734863,0.9800000190734863,0.9661380052566528,0.7934621397435724,1,1056.8477739272928,15539.818382511523
44,10,950059,49,uav_U1,0.9800000190734863,0.9800000190734863,0.989651620388031,-4.177628694106141,0,2207.642855827572,51976.36705751935
44,10,950059,50,uav_U1,0.9800000190734863,0.9800000190734863,0.98431396484375,0.613105204041444,1,1566.9868682062167,44788.26591465707
44,10,950059,51,uav_U1,0.9800000190734863,0.9800000190734863,0.9833458065986633,0.9375292997795011,1,765.4018881080149,11342.12848553853
44,10,950059,52,uav_U1,0.9800000190734863,0.9822110533714294,0.9946140050888062,-4.533885468839403,0,2645.9699006727715,64251.70970157749
44,10,950059,53,uav_U1,0.9800000190734863,0.9800000190734863,0.9887512922286987,-6.536603754853077,0,3875.0547759765304,127652.6506117386
44,10,950059,54,uav_U1,0.9800000190734863,0.9800000190734863,0.9845277667045593,1.3487888759019755,1,191.77444345785028,3133.2556045807005
44,10,950059,55,uav_U1,0.9800000190734863,0.9800000190734863,0.990398645401001,-5.140309894304348,0,1742.5460848687562,36033.09207192361
44,10,950059,56,uav_U1,0.9800000190734863,0.9800000190734863,0.990065336227417,0.545192789822105,1,818.1939961879152,22805.995984118115
44,10,950059,57,uav_U1,0.9800000190734863,0.9800000190734863,0.9843134880065918,1.1926440313014461,1,126.59424379816994,4037.459201810159
44,10,950059,58,uav_U1,0.9800000190734863,0.9800000190734863,0.9701666235923767,0.7621169151152465,1,793.8668615709182,15415.58083239514
44,10,950059,59,uav_U1,0.9800000190734863,0.9800000190734863,0.9703353643417358,-5.85003309435862,0,1068.6323015838454,22241.987164046244
44,10,950059,60,uav_U1,0.9800000190734863,0.9800000190734863,0.9875265955924988,-7.500089155817525,0,4096.384904461434,35331.72861371538
44,10,950059,61,uav_U1,0.9800000190734863,0.9800000190734863,0.9855973124504089,1.0242348380021826,1,804.3692070164443,18096.326653478372
44,10,950059,62,uav_U1,0.9800000190734863,0.9800000190734863,0.9828336834907532,0.7865215382397439,1,1418.9328216524877,42675.87558694914
44,10,950059,63,uav_U1,0.9800000190734863,0.9800000190734863,0.9890307784080505,-3.963713925407698,0,1893.9312875589274,45047.238222969325
44,10,950059,64,uav_U1,0.9800000190734863,0.9800000190734863,0.9690098762512207,1.27313868382138,1,238.56487629644678,4615.598346058865
44,10,950059,65,uav_U1,0.9800000190734863,0.9800000190734863,0.991626501083374,-4.646401643114674,0,2382.407742284089,80184.19299376367
44,10,950059,66,uav_U1,0.9800000190734863,0.9800000190734863,0.9914975762367249,-5.976568442256127,0,5986.49875756322,212051.3702126323
44,10,950059,67,uav_U1,0.9800000190734863,0.9800000190734863,0.9892599582672119,-7.500088967371908,0,5462.442741479385,52303.0920944944
44,10,950059,68,uav_U1,0.9800000190734863,0.9800000190734863,0.9913142323493958,-4.781590171043606,0,1984.906327257319,38019.1866176205
44,10,950059,69,uav_U1,0.9800000190734863,0.9800000190734863,0.9863249659538269,0.6745664299681657,1,743.635792866485,12995.155643233993
44,10,950059,70,uav_U1,0.9800000190734863,0.9800000190734863,0.9817767143249512,-4.9971039607284915,0,1283.4658502521668,16541.877460716
44,10,950059,71,uav_U1,0.9800000190734863,0.9817813634872437,0.9931154847145081,1.4369364033829644,1,111.65486712064045,2419.049781914988
44,10,950059,72,uav_U1,0.9800000190734863,0.9800000190734863,0.987703800201416,1.3904473029214113,1,136.17355878827385,3971.487109947549
44,10,950059,73,uav_U1,0.9800000190734863,0.9800000190734863,0.9939365983009338,-7.500088425542264,0,5136.835095535263,128839.08204551424
44,10,950059,74,uav_U1,0.9800000190734863,0.9800000190734863,0.988146960735321,-7.500090840505641,0,6937.393874866192,26655.55001110079
44,10,950059,75,uav_U1,0.9800000190734863,0.9824984073638916,0.9942253232002258,1.4833446059573472,1,166.5097541755588,5547.582310718039
44,10,950059,76,uav_U1,0.9800000190734863,0.9800000190734863,0.9795778393745422,1.3356584391411284,1,261.654856756867,4690.346212477557
44,10,950059,77,uav_U1,0.9800000190734863,0.9800000190734863,0.9785590767860413,1.1229206492355606,1,664.2578715375441,14782.731836453937
44,10,950059,78,uav_U1,0.9800000190734863,0.9800000190734863,0.9907498955726624,-3.8662079366019686,0,2422.1295345922617,45022.61703095462
44,10,950059,79,uav_U1,0.9800000190734863,0.9809459447860718,0.9931521415710449,0.578420070162704,1,1120.532536128236,7509.356276598468
44,10,950059,80,uav_U1,0.9800000190734863,0.9800000190734863,0.990899920463562,-7.500090250071194,0,4631.258756844347,20436.60961905278
44,10,950059,81,uav_U1,0.9800000190734863,0.9800000190734863,0.9877036809921265,-4.242980998127217,0,552.4968051893196,6566.350631527296
44,10,950059,82,uav_U1,0.9800000190734863,0.9800000190734863,0.9865387678146362,0.9546958194285322,1,501.0532333836168,12032.738018865857
44,10,950059,83,uav_U1,0.9800000190734863,0.9800000190734863,0.9901947379112244,-5.091263902220737,0,3194.919396365613,93123.26003463841
44,10,950059,84,uav_U1,0.9800000190734863,0.98176109790802,0.9934537410736084,-3.694390770514617,0,11941.249675180627,221577.09686782706
44,10,950059,85,uav_U1,0.9800000190734863,0.9800000190734863,0.9927532076835632,-7.500088626739037,0,3138.839094850376,45850.981895091136
44,10,950059,86,uav_U1,0.9800000190734863,0.9800000190734863,0.9785232543945312,0.5598202108175603,1,1647.9802808613035,55925.95751402299
44,10,950059,87,uav_U1,0.9800000190734863,0.9800000190734863,0.9822158813476562,0.7896583093657557,1,845.9117354411417,29503.58136786083
44,10,950059,88,uav_U1,0.9800000190734863,0.9800000190734863,0.9868261218070984,-5.841472971615816,0,2225.3620259537743,43531.304639441216
44,10,950059,89,uav_U1,0.9800000190734863,0.9800000190734863,0.9892539978027344,-4.299566771694193,0,3064.5117159894357,99151.79465183962
44,10,950059,90,uav_U1,0.9800000190734863,0.9800000190734863,0.9935054779052734,-7.500088469632293,0,7381.427407805423,169919.42026650562
44,10,950059,91,uav_U1,0.9800000190734863,0.9800000190734863,0.9914507269859314,-3.676559590125512,0,1329.4124049185984,37844.65942054574
44,10,950059,92,uav_U1,0.9800000190734863,0.9800000190734863,0.9894294142723083,-4.653845573965677,0,3581.697589087478,47643.620330757716
44,10,950059,93,uav_U1,0.9800000190734863,0.9800000190734863,0.9827883839607239,-3.952764696288335,0,839.6466312238216,9984.827230892266
44,10,950059,94,uav_U1,0.9800000190734863,0.9800000190734863,0.9901475310325623,0.7538801293055459,1,1455.5070202057964,29501.355585350444
44,10,950059,95,uav_U1,0.9800000190734863,0.9800000190734863,0.9835683703422546,-3.8211949874473854,0,738.498536164519,18078.94851227875
44,10,950059,96,uav_U1,0.9800000190734863,0.9800000190734863,0.9832800626754761,-4.246532928589502,0,1379.6910320253248,29560.24912760526
44,10,950059,97,uav_U1,0.9800000190734863,0.9811853170394897,0.9933212399482727,1.361775122341441,1,214.66394259237362,4676.4816680633685
44,10,950059,98,uav_U1,0.9800000190734863,0.9800000190734863,0.9916911125183105,-5.857624663033463,0,4720.693779121743,23542.899067002676
44,10,950059,99,uav_U1,0.9800000190734863,0.9800000190734863,0.980782151222229,1.2055229732596475,1,301.748255371935,7143.580567786479
44,10,950060,0,uav_U1,0.9800000190734863,0.9800000190734863,0.9899435043334961,-7.500088304701423,0,2128.2461794383808,86873.0216309488
44,10,950060,1,uav_U1,0.9800000190734863,0.9800000190734863,0.9825305342674255,-4.8630864226677115,0,3617.7496285127677,60092.67427437189
44,10,950060,2,uav_U1,0.9800000190734863,0.9800000190734863,0.9927380681037903,-3.53448871748445,0,724.0802934407135,30401.407388197127
44,10,950060,3,uav_U1,0.9800000190734863,0.9800000190734863,0.9889705777168274,1.12818857031491,1,667.2421434170535,8753.391353695926
44,10,950060,4,uav_U1,0.9800000190734863,0.980259120464325,0.992077112197876,-3.682030289322225,0,2199.5939313712115,75124.8140395568
44,10,950060,5,uav_U1,0.9800000190734863,0.9800000190734863,0.988149106502533,1.30637600242405,1,120.76618970468928,3269.557791951417
44,10,950060,6,uav_U1,0.9800000190734863,0.9800000190734863,0.9815142750740051,-4.934794378464627,0,2634.3516884569676,48555.51402368345
44,10,950060,7,uav_U1,0.9800000190734863,0.9800000190734863,0.9896073937416077,-7.500089157270634,0,5347.427718471143,45088.67024653677
44,10,950060,8,uav_U1,0.9800000190734863,0.9800000190734863,0.9777989983558655,0.8680534589790931,1,1164.5138796510107,15638.29517274841
44,10,950060,9,uav_U1,0.9800000190734863,0.9800000190734863,0.9841386675834656,-3.920797215859981,0,1635.2356449161102,32518.264614269807
44,10,950060,10,uav_U1,0.9800000190734863,0.9800000190734863,0.9895930290222168,-4.319457748200343,0,704.0958743565244,13930.609912436725
44,10,950060,11,uav_U1,0.9800000190734863,0.9800000190734863,0.9861353039741516,0.9045646927015434,1,29.77154423908859,803.1843231176413
44,10,950060,12,uav_U1,0.9800000190734863,0.9800000190734863,0.9913939833641052,1.4454291598955953,1,104.16889164532964,906.3931400228602
44,10,950060,13,uav_U1,0.9800000190734863,0.9800000190734863,0.9940096139907837,0.8668895486433081,1,341.83183687557084,6833.65339549055
44,10,950060,14,uav_U1,0.9800000190734863,0.9800000190734863,0.9924384355545044,-6.3568362718308355,0,1677.6848427641225,10548.174033989071
44,10,950060,15,uav_U1,0.9800000190734863,0.9800524711608887,0.9918888807296753,1.2658171514982695,1,234.79646647481061,4004.20820855069
44,10,950060,16,uav_U1,0.9800000190734863,0.9800000190734863,0.9895960092544556,1.0038370387922515,1,538.2406473977979,10463.454798260414
44,10,950060,17,uav_U1,0.9800000190734863,0.9800000190734863,0.9887021780014038,-7.500089351561049,0,2925.199679755251,25112.552372381568
44,10,950060,18,uav_U1,0.9800000190734863,0.9800000190734863,0.9892566204071045,-7.500090146722282,0,4680.499472901195,19452.50003883498
44,10,950060,19,uav_U1,0.9800000190734863,0.9800000190734863,0.9956716299057007,-7.500088833538993,0,8464.084248557434,101690.5235432183
44,10,950060,20,uav_U1,0.9800000190734863,0.9800000190734863,0.9883175492286682,-5.862032183665942,0,1566.6657658842528,37070.87597836859
44,10,950060,21,uav_U1,0.9800000190734863,0.9800000190734863,0.992070198059082,1.3489128932377519,1,221.21186919047926,1860.4048687721966
44,10,950060,22,uav_U1,0.9800000190734863,0.9800000190734863,0.9914715886116028,-7.5000883809447,0,7809.53939218914,224390.4089104073
44,10,950060,23,uav_U1,0.9800000190734863,0.9800000190734863,0.9689199924468994,-6.4070557219938955,0,1203.3458540560566,21699.0655851132
44,10,950060,24,uav_U1,0.9800000190734863,0.9800000190734863,0.9857826828956604,0.5434450511077389,1,1787.636077407005,63654.17598669099
44,10,950060,25,uav_U1,0.9800000190734863,0.9800000190734863,0.9685003757476807,1.055968642698603,1,608.6453103873642,10948.548250955402
44,10,950060,26,uav_U1,0.9800000190734863,0.9800000190734863,0.9791333675384521,0.9580464980696153,1,965.0613069501013,17702.39137440224
44,10,950060,27,uav_U1,0.9800000190734863,0.9800000190734863,0.9874714016914368,0.6313443635839509,1,885.0698661520626,18077.671695931134
44,10,950060,28,uav_U1,0.9800000190734863,0.9800000190734863,0.9879311323165894,1.4000243402337986,1,138.14403240138583,3678.5512499861934
44,10,950060,29,uav_U1,0.9800000190734863,0.9800000190734863,0.9781997203826904,-4.210288565481399,0,694.3411269088161,9084.491576427665
44,10,950060,30,uav_U1,0.9800000190734863,0.9800000190734863,0.9897242784500122,-4.729475150854709,0,1038.8941450899276,20882.029342174363
44,10,950060,31,uav_U1,0.9800000190734863,0.9800000190734863,0.9876925945281982,-7.500088446613495,0,3037.127489754813,73259.2459422291
44,10,950060,32,uav_U1,0.9800000190734863,0.9800000190734863,0.9891493916511536,-3.663146067862187,0,431.4942918275006,6807.232366710595
44,10,950060,33,uav_U1,0.9800000190734863,0.9800000190734863,0.9673669934272766,1.1229653825963186,1,412.37895156440095,7550.730804865456
44,10,950060,34,uav_U1,0.9800000190734863,0.9800000190734863,0.9862282872200012,0.5302352596169508,1,871.7389047725629,19483.62817691842
44,10,950060,35,uav_U1,0.9800000190734863,0.9800000190734863,0.982113778591156,1.3553967362090584,1,190.90391477864867,3809.2877352303026
44,10,950060,36,uav_U1,0.9800000190734863,0.9808779358863831,0.9938957095146179,1.265777735676628,1,254.73761654876515,7246.230651299323
44,10,950060,37,uav_U1,0.9800000190734863,0.9800000190734863,0.9872015714645386,-4.19014108451224,0,1057.9728685650455,22407.93269088922
44,10,950060,38,uav_U1,0.9800000190734863,0.9800000190734863,0.9899753928184509,-3.8743524006684478,0,618.4185860000512,6819.001796381594
44,10,950060,39,uav_U1,0.9800000190734863,0.9800000190734863,0.9927015900611877,-7.500265251398152,0,11514.823595586613,312200.70612361096
44,10,950060,40,uav_U1,0.9800000190734863,0.9800000190734863,0.9823493957519531,0.9997575411725368,1,835.2571817705609,21682.472338376367
44,10,950060,41,uav_U1,0.9800000190734863,0.9800000190734863,0.9872843027114868,1.0258030028951663,1,274.0345865898027,4504.826789251129
44,10,950060,42,uav_U1,0.9800000190734863,0.9800000190734863,0.9938203692436218,-4.645931460152301,0,3682.266488940776,67420.25590781821
44,10,950060,43,uav_U1,0.9800000190734863,0.9800000190734863,0.9853497743606567,1.2647359424282312,1,317.4870084647334,7639.796792742591
44,10,950060,44,uav_U1,0.9800000190734863,0.9800000190734863,0.980858325958252,0.6056190165823128,1,925.5926571847419,19769.606518455286
44,10,950060,45,uav_U1,0.9800000190734863,0.9800000190734863,0.9853063821792603,1.2133373716885647,1,422.4104593808182,14187.192975922853
44,10,950060,46,uav_U1,0.9800000190734863,0.9800000190734863,0.988351047039032,1.335667933050605,1,202.18376746329037,4422.8410387374115
44,10,950060,47,uav_U1,0.9800000190734863,0.9800000190734863,0.9816880822181702,-7.500088350291835,0,1824.4846674373978,66058.21549864375
44,10,950060,48,uav_U1,0.9800000190734863,0.9800000190734863,0.9845684766769409,-4.132790001975916,0,2558.442988437738,38938.81739108699
44,10,950060,49,uav_U1,0.9800000190734863,0.9800000190734863,0.9939814209938049,-7.50008835818694,0,5318.957427494538,179742.72289746726
44,10,950060,50,uav_U1,0.9800000190734863,0.9800000190734863,0.9911230802536011,0.764801694337004,1,707.9095664342392,4386.20118683875
44,10,950060,51,uav_U1,0.9800000190734863,0.9800000190734863,0.9873837828636169,-4.412686360276971,0,730.6123521434228,12648.965574648813
44,10,950060,52,uav_U1,0.9800000190734863,0.9800000190734863,0.981162428855896,1.2855613608012038,1,380.0428637414682,9769.805181208723
44,10,950060,53,uav_U1,0.9800000190734863,0.9800000190734863,0.9846383333206177,0.9882886361273246,1,586.8311717461863,8560.675095284676
44,10,950060,54,uav_U1,0.9800000190734863,0.9800000190734863,0.9871827363967896,-4.342852792892031,0,2968.6931937259365,57266.13894679396
44,10,950060,55,uav_U1,0.9800000190734863,0.9800000190734863,0.99221271276474,0.8725611806360056,1,986.1946015962845,19915.926095417788
44,10,950060,56,uav_U1,0.9800000190734863,0.9800000190734863,0.984947681427002,-4.972160755288081,0,1048.1584956339339,12836.406891461294
44,10,950060,57,uav_U1,0.9800000190734863,0.9800000190734863,0.987863302230835,1.3094010474295608,1,188.9863076301861,3864.3987037569013
44,10,950060,58,uav_U1,0.9800000190734863,0.9800000190734863,0.9891804456710815,0.7590502769166028,1,1107.5875598292148,26801.50665181783
44,10,950060,59,uav_U1,0.9800000190734863,0.9800000190734863,0.9908876419067383,-5.072576607698808,0,1373.7086940761378,35152.99397268938
44,10,950060,60,uav_U1,0.9800000190734863,0.9800000190734863,0.9891723394393921,1.0601955601012487,1,486.7657355001399,17392.918236318885
44,10,950060,61,uav_U1,0.9800000190734863,0.9800000190734863,0.9878672361373901,-6.176170011368139,0,2801.174100163402,64671.713851628636
44,10,950060,62,uav_U1,0.9800000190734863,0.9800000190734863,0.9868072867393494,1.485302214784565,1,146.93352106821655,2426.767247884003
44,10,950060,63,uav_U1,0.9800000190734863,0.9800000190734863,0.9874234795570374,1.1109222766764548,1,588.1513364455462,8542.938888150242
44,10,950060,64,uav_U1,0.9800000190734863,0.9800000190734863,0.9882872700691223,0.7695868795145477,1,911.4451119698551,20239.106104536248
44,10,950060,65,uav_U1,0.9800000190734863,0.9800000190734863,0.9764664769172668,1.3100164709069355,1,307.24985657766007,5204.5553723735375
44,10,950060,66,uav_U1,0.9800000190734863,0.9800000190734863,0.9808583855628967,0.8175178057851253,1,1230.3560675809063,40321.433588929685
44,10,950060,67,uav_U1,0.9800000190734863,0.9800000190734863,0.9925601482391357,-3.553355740261913,0,1497.7452107147801,15878.768718085159
44,10,950060,68,uav_U1,0.9800000190734863,0.9800000190734863,0.9892150163650513,1.2516324651405306,1,313.57649210253385,7923.004759074755
44,10,950060,69,uav_U1,0.9800000190734863,0.9800000190734863,0.9864418506622314,1.384548321911307,1,182.7351559996657,3500.990134848462
44,10,950060,70,uav_U1,0.9800000190734863,0.9800000190734863,0.9914146065711975,0.8164069502913742,1,1133.2507908920584,38092.68435616719
44,10,950060,71,uav_U1,0.9800000190734863,0.9800000190734863,0.9757453203201294,0.8240812566922899,1,446.04795403176104,10482.877375563257
44,10,950060,72,uav_U1,0.9800000190734863,0.9800000190734863,0.9923134446144104,-7.500088434735002,0,8237.778942362418,194621.60563928325
44,10,950060,73,uav_U1,0.9800000190734863,0.981968343257904,0.9927818775177002,-4.893383386123257,0,1352.2113702988456,15839.776230081388
44,10,950060,74,uav_U1,0.9800000190734863,0.9807784557342529,0.9913500547409058,0.9171748545502894,1,747.0685827421861,26798.23994493186
44,10,950060,75,uav_U1,0.9800000190734863,0.9800000190734863,0.9877915978431702,-3.903463595650427,0,1307.9440105343094,5293.643998351424
44,10,950060,76,uav_U1,0.9800000190734863,0.9800000190734863,0.987503170967102,-4.262042025314166,0,2466.7343034852934,29309.192483833926
44,10,950060,77,uav_U1,0.9800000190734863,0.9800000190734863,0.9760363698005676,1.2983043098514606,1,362.69119964573196,7886.514703527553
44,10,950060,78,uav_U1,0.9800000190734863,0.9800000190734863,0.985149621963501,-3.576916826258376,0,1890.9107671524398,61885.21710671499
44,10,950060,79,uav_U1,0.9800000190734863,0.9800000190734863,0.9745666980743408,0.6703652709386627,1,714.2389906755803,8087.4686725856545
44,10,950060,80,uav_U1,0.9800000190734863,0.9800000190734863,0.9671186208724976,0.7934621397435724,1,1056.8477739272928,15539.818382511523
44,10,950060,81,uav_U1,0.9800000190734863,0.9800000190734863,0.988497257232666,-4.177628694106141,0,2207.642855827572,51976.36705751935
44,10,950060,82,uav_U1,0.9800000190734863,0.9800000190734863,0.9837750792503357,0.613105204041444,1,1566.9868682062167,44788.26591465707
44,10,950060,83,uav_U1,0.9800000190734863,0.9800000190734863,0.9828063249588013,0.9375292997795011,1,765.4018881080149,11342.12848553853
44,10,950060,84,uav_U1,0.9800000190734863,0.9817557334899902,0.9939046502113342,-4.534343060600108,0,2646.56522743642,64251.775032736536
44,10,950060,85,uav_U1,0.9800000190734863,0.9800000190734863,0.9873660802841187,-6.536603754853077,0,3875.0547759765304,127652.6506117386
44,10,950060,86,uav_U1,0.9800000190734863,0.9800000190734863,0.9840144515037537,1.3487888759019755,1,191.77444345785028,3133.2556045807005
44,10,950060,87,uav_U1,0.9800000190734863,0.9800000190734863,0.9892482161521912,-5.140309894304348,0,1742.5460848687562,36033.09207192361
44,10,950060,88,uav_U1,0.9800000190734863,0.9800000190734863,0.9895565509796143,0.545192789822105,1,818.1939961879152,22805.995984118115
44,10,950060,89,uav_U1,0.9800000190734863,0.9800000190734863,0.9833981394767761,1.1926440313014461,1,126.59424379816994,4037.459201810159
44,10,950060,90,uav_U1,0.9800000190734863,0.9800000190734863,0.9702037572860718,0.7621169151152465,1,793.8668615709182,15415.58083239514
44,10,950060,91,uav_U1,0.9800000190734863,0.9800000190734863,0.9704993963241577,-5.85003309435862,0,1068.6323015838454,22241.987164046244
44,10,950060,92,uav_U1,0.9800000190734863,0.9800000190734863,0.9866963624954224,-7.500089155817525,0,4096.384904461434,35331.72861371538
44,10,950060,93,uav_U1,0.9800000190734863,0.9800000190734863,0.9848403334617615,1.0242348380021826,1,804.3692070164443,18096.326653478372
44,10,950060,94,uav_U1,0.9800000190734863,0.9800000190734863,0.982105016708374,0.7865215382397439,1,1418.9328216524877,42675.87558694914
44,10,950060,95,uav_U1,0.9800000190734863,0.9800000190734863,0.9883337020874023,-3.963713925407698,0,1893.9312875589274,45047.238222969325
44,10,950060,96,uav_U1,0.9800000190734863,0.9800000190734863,0.969218373298645,1.27313868382138,1,238.56487629644678,4615.598346058865
44,10,950060,97,uav_U1,0.9800000190734863,0.9800000190734863,0.9906919598579407,-4.646401643114674,0,2382.407742284089,80184.19299376367
44,10,950060,98,uav_U1,0.9800000190734863,0.9800000190734863,0.9906893968582153,-5.976568442256127,0,5986.49875756322,212051.3702126323
44,10,950060,99,uav_U1,0.9800000190734863,0.9800000190734863,0.9879685640335083,-7.500088967371908,0,5462.442741479385,52303.0920944944
44,10,950061,0,uav_U1,0.9800000190734863,0.9804810285568237,0.9912468194961548,1.4732037230771795,1,50.58444901203253,1014.9062865850456
