method,saved_episode,test_seed,step,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,selection_entropy_normalised,selection_gap,reward,success,latency_ms,energy_mJ
CA-MADDPG-V2 Seed 42 best,10,950001,43,uav_U1,0.9974216818809509,0.9890285730361938,0.014170588997457616,0.9937547445297241,1.2936112432154667,1,404.9612098071662,9409.772200613643
CA-MADDPG-V2 Seed 42 best,10,950001,44,uav_U1,0.9966511726379395,0.9588562846183777,0.006698914873002713,0.9974624514579773,-7.031443681121815,0,7096.097725165577,270258.24652507517
CA-MADDPG-V2 Seed 42 best,10,950001,45,uav_U1,0.9975478649139404,0.988061785697937,0.010108476292201145,0.9959549307823181,-3.527274914183665,0,1702.042349133645,28748.49207073975
CA-MADDPG-V2 Seed 42 best,10,950001,46,uav_U1,0.9975351691246033,0.984500527381897,0.013324633934829622,0.9938757419586182,1.3742861800239312,1,246.59598146412358,5016.514469551955
CA-MADDPG-V2 Seed 42 best,10,950001,47,uav_U1,0.9973373413085938,0.9879286289215088,0.015924641625416017,0.9922374486923218,1.0678993918802127,1,434.1688228542223,7248.544360158413
CA-MADDPG-V2 Seed 42 best,10,950001,48,uav_U1,0.9969589114189148,0.9852685928344727,0.00947159167953334,0.9959918856620789,-7.5000920060425535,0,1307.4088580534342,15571.533448952852
CA-MADDPG-V2 Seed 42 best,10,950001,49,uav_U1,0.9977467060089111,0.9881241321563721,0.013904135018283664,0.9935203790664673,-5.908700596347716,0,722.6249822370091,8071.728044504747
CA-MADDPG-V2 Seed 42 best,10,950001,50,uav_U1,0.997817873954773,0.9862586259841919,0.008763818342616409,0.9963220953941345,0.5025838458861029,1,943.468217666722,9148.643319462288
CA-MADDPG-V2 Seed 42 best,10,950001,51,uav_U1,0.9974383115768433,0.9856784343719482,0.008649810066635316,0.9964379072189331,-3.834597548384576,0,922.1427258096022,5459.649382771159
CA-MADDPG-V2 Seed 42 best,10,950001,52,uav_U1,0.9978747367858887,0.9864009022712708,0.011256801306113017,0.9951704740524292,1.371373523228844,1,230.077199433201,5834.1768307106795
CA-MADDPG-V2 Seed 42 best,10,950001,53,uav_U1,0.9975829124450684,0.9886776208877563,0.012893565420542055,0.9942594170570374,-4.034878258487982,0,1456.5124413261583,32237.272349687762
CA-MADDPG-V2 Seed 42 best,10,950001,54,uav_U1,0.9974765777587891,0.9891357421875,0.009693299335653608,0.9962237477302551,-3.511092274422727,0,575.2589219379702,4857.68833950206
CA-MADDPG-V2 Seed 42 best,10,950001,55,uav_U1,0.9976070523262024,0.9775267839431763,0.007254850018045838,0.997180163860321,-4.056871634377822,0,1204.9476227732207,25995.76621164669
CA-MADDPG-V2 Seed 42 best,10,950001,56,uav_U1,0.9972470998764038,0.9744653701782227,0.005820251675995415,0.9978557825088501,-7.500091974016664,0,7042.999393876736,88244.29896638937
CA-MADDPG-V2 Seed 42 best,10,950001,57,uav_U1,0.9965713024139404,0.9772509932518005,0.007022947335089349,0.997448742389679,-4.745669345378186,0,1706.6389712467872,25800.229644422576
CA-MADDPG-V2 Seed 42 best,10,950001,58,uav_U1,0.9979574680328369,0.9879903197288513,0.012599529133184764,0.9942969679832458,1.1390415862592405,1,493.30446850208125,8394.09413180745
CA-MADDPG-V2 Seed 42 best,10,950001,59,uav_U1,0.9981156587600708,0.9872190952301025,0.009281935705814467,0.9962553381919861,1.2826949484723151,1,395.762687293521,11209.990570103977
CA-MADDPG-V2 Seed 42 best,10,950001,60,uav_U1,0.9969691634178162,0.9729815721511841,0.007137987005120762,0.9972336292266846,-4.920670765456097,0,2662.6371774825493,75595.34038053938
CA-MADDPG-V2 Seed 42 best,10,950001,61,uav_U1,0.9979730844497681,0.9866491556167603,0.009964890061666407,0.9959577322006226,1.3279727031734918,1,93.53289502190316,2019.084098564035
CA-MADDPG-V2 Seed 42 best,10,950001,62,uav_U1,0.9973808526992798,0.9754918813705444,0.005362013815612892,0.9980869293212891,-7.500092145258598,0,3304.001986535007,37815.88648616892
CA-MADDPG-V2 Seed 42 best,10,950001,63,uav_U1,0.9975160956382751,0.9887812733650208,0.010495943937533265,0.9957469701766968,0.7068316124245397,1,1125.3750043331545,11599.040382838537
CA-MADDPG-V2 Seed 42 best,10,950001,64,uav_U1,0.997869074344635,0.985088586807251,0.010903064695377166,0.9952639937400818,0.7947045073932839,1,377.9891632702757,6874.4554510913595
CA-MADDPG-V2 Seed 42 best,10,950001,65,uav_U1,0.9972752332687378,0.9853566884994507,0.015683675617800878,0.9926521182060242,0.5375903666206625,1,773.7037080670027,22746.148788356095
CA-MADDPG-V2 Seed 42 best,10,950001,66,uav_U1,0.9972816705703735,0.9862163066864014,0.007368256445263449,0.9972270131111145,-6.012944726186426,0,2437.9191015184633,14295.266971634108
CA-MADDPG-V2 Seed 42 best,10,950001,67,uav_U1,0.9974185228347778,0.9834243059158325,0.007242360847267101,0.9973378777503967,0.864069176365523,1,1165.4928900242746,21320.121950999986
CA-MADDPG-V2 Seed 42 best,10,950001,68,uav_U1,0.9962856769561768,0.9795480370521545,0.006432775974599428,0.9977052807807922,-3.520753088986143,0,1785.1368807143056,27689.458310015016
CA-MADDPG-V2 Seed 42 best,10,950001,69,uav_U1,0.9974665641784668,0.9877413511276245,0.012849581115680842,0.9941866993904114,-4.203097289305899,0,1493.5354664026074,16283.393450416388
CA-MADDPG-V2 Seed 42 best,10,950001,70,uav_U1,0.9973857402801514,0.9752908945083618,0.005871441582819942,0.9979538917541504,-4.0881254270783565,0,2147.0216115564385,44359.07971951804
CA-MADDPG-V2 Seed 42 best,10,950001,71,uav_U1,0.9971115589141846,0.9872242212295532,0.02058493133133417,0.9891230463981628,-7.50009143301053,0,4853.644292329498,190497.6511351698
CA-MADDPG-V2 Seed 42 best,10,950001,72,uav_U1,0.996225118637085,0.9680497646331787,0.007451368200179506,0.9970977902412415,-5.88162390208311,0,3171.877429097105,72339.08500306924
CA-MADDPG-V2 Seed 42 best,10,950001,73,uav_U1,0.9979175329208374,0.9873653650283813,0.013937422755672422,0.9935975074768066,0.9184870475150195,1,29.075418254334036,729.1509139470502
CA-MADDPG-V2 Seed 42 best,10,950001,74,uav_U1,0.9979177713394165,0.9883595705032349,0.010729115032937518,0.9956852793693542,1.3106311367068495,1,178.8668956360292,4489.191994292346
CA-MADDPG-V2 Seed 42 best,10,950001,75,uav_U1,0.9972801208496094,0.9850759506225586,0.009438190691033176,0.9961532354354858,1.045460568330281,1,411.729445116298,6097.662283107285
CA-MADDPG-V2 Seed 42 best,10,950001,76,uav_U1,0.9977207779884338,0.976173460483551,0.006859326982946593,0.9974521994590759,-4.55735487356111,0,1902.9683416529726,38514.22213019635
CA-MADDPG-V2 Seed 42 best,10,950001,77,uav_U1,0.9975001811981201,0.9804807901382446,0.0059352654600585055,0.9979746341705322,-7.486433249659756,0,1181.7629004686255,18499.322498872058
CA-MADDPG-V2 Seed 42 best,10,950001,78,uav_U1,0.9978559017181396,0.9866191148757935,0.01002818853464169,0.9958524107933044,1.157374425951516,1,353.83735011521213,7302.702435648041
CA-MADDPG-V2 Seed 42 best,10,950001,79,uav_U1,0.9976280927658081,0.9886069893836975,0.010504839003397827,0.9957325458526611,1.2647425741561278,1,451.98816821681226,7711.017584165462
CA-MADDPG-V2 Seed 42 best,10,950001,80,uav_U1,0.9976511001586914,0.9888846278190613,0.016595133505394054,0.9921493530273438,0.7400809711356116,1,398.9093105941484,8886.60818725206
CA-MADDPG-V2 Seed 42 best,10,950001,81,uav_U1,0.9968011379241943,0.9804394841194153,0.006859328600819612,0.9975312352180481,-7.500091602935296,0,1672.2811966741838,36328.25109339058
CA-MADDPG-V2 Seed 42 best,10,950001,82,uav_U1,0.9976325631141663,0.9869499206542969,0.009885678189665325,0.9960247874259949,-4.042450799955075,0,421.06403199570826,9635.523489485362
CA-MADDPG-V2 Seed 42 best,10,950001,83,uav_U1,0.9978097677230835,0.9795477390289307,0.008372047155050797,0.9967575073242188,-4.035462771625726,0,1398.7229125128447,28176.994585309632
CA-MADDPG-V2 Seed 42 best,10,950001,84,uav_U1,0.9975522756576538,0.9868355989456177,0.01333374984036143,0.9940877556800842,0.725097087853857,1,623.7230344105539,16186.666810645254
CA-MADDPG-V2 Seed 42 best,10,950001,85,uav_U1,0.9970241785049438,0.9833569526672363,0.009050042730096101,0.9965282082557678,-5.375245549118185,0,1247.8167840790427,24822.666388701615
CA-MADDPG-V2 Seed 42 best,10,950001,86,uav_U1,0.9981492757797241,0.9847119450569153,0.014717300648413095,0.993233323097229,-3.5047546431175274,0,1209.614273945517,48234.53501569529
CA-MADDPG-V2 Seed 42 best,10,950001,87,uav_U1,0.9979785680770874,0.9897840619087219,0.01595620309229232,0.993069589138031,-3.5299749624376524,0,2027.8404165495037,91119.80729735289
CA-MADDPG-V2 Seed 42 best,10,950001,88,uav_U1,0.9980825185775757,0.9872403740882874,0.009294585046022196,0.9963734745979309,1.3955495691725137,1,138.79699418867017,3332.5706033240294
CA-MADDPG-V2 Seed 42 best,10,950001,89,uav_U1,0.9980143904685974,0.9842404723167419,0.00828449272082152,0.9967994689941406,0.9652972640497044,1,443.72711575376235,11564.90536818156
CA-MADDPG-V2 Seed 42 best,10,950001,90,uav_U1,0.9979522228240967,0.9859296083450317,0.009351150740424292,0.9961241483688354,1.2540098899734908,1,318.19231179252415,5599.170873964121
CA-MADDPG-V2 Seed 42 best,10,950001,91,uav_U1,0.9969761371612549,0.973650336265564,0.007867897698571855,0.9970564842224121,-3.501000369981276,0,1939.761196286216,46367.51850208928
CA-MADDPG-V2 Seed 42 best,10,950001,92,uav_U1,0.9975329637527466,0.9766665101051331,0.004753532986154389,0.9983546137809753,-7.077073314845537,0,7625.248305255024,36526.1829977428
CA-MADDPG-V2 Seed 42 best,10,950001,93,uav_U1,0.9976128339767456,0.985932469367981,0.008579417220466852,0.9967418313026428,1.353120962396904,1,233.39147399070882,3540.958745869984
CA-MADDPG-V2 Seed 42 best,10,950001,94,uav_U1,0.9976907968521118,0.9859904050827026,0.01423951847747939,0.9934086203575134,-5.094260255311275,0,2064.9582863642395,79623.46021249908
CA-MADDPG-V2 Seed 42 best,10,950001,95,uav_U1,0.9976862668991089,0.9854637384414673,0.013444846753842835,0.9940682649612427,0.9939289098370472,1,917.340823855911,30785.228716109716
CA-MADDPG-V2 Seed 42 best,10,950001,96,uav_U1,0.997922420501709,0.9863382577896118,0.01792179747124913,0.991274356842041,-4.272605713643887,0,1263.8025481495883,45612.78690698436
CA-MADDPG-V2 Seed 42 best,10,950001,97,uav_U1,0.9969819784164429,0.9718464016914368,0.006700849849134764,0.9975094795227051,-5.731354835797092,0,3476.838866404447,45518.39153918377
CA-MADDPG-V2 Seed 42 best,10,950001,98,uav_U1,0.996889591217041,0.9761484265327454,0.008752136490474707,0.996662974357605,-4.77789610199076,0,3658.154366626192,148695.79399097268
CA-MADDPG-V2 Seed 42 best,10,950001,99,uav_U1,0.9980283379554749,0.9870931506156921,0.008913596173199107,0.9963972568511963,0.801398943197088,1,278.7051593219107,4912.972122197772
CA-MADDPG-V2 Seed 42 best,10,950002,0,uav_U1,0.9975557327270508,0.9884056448936462,0.015133844707662625,0.9933896660804749,0.8852523045623355,1,921.9842718652039,37120.142972416244
CA-MADDPG-V2 Seed 42 best,10,950002,1,uav_U1,0.9966548085212708,0.9698959589004517,0.005753413296852132,0.9979070425033569,-7.500091406033531,0,3602.014445290785,121604.3406417924
CA-MADDPG-V2 Seed 42 best,10,950002,2,uav_U1,0.9971392750740051,0.984174370765686,0.01034903216900569,0.9957178831100464,1.3750014454426311,1,243.81837355281797,6045.303439614591
CA-MADDPG-V2 Seed 42 best,10,950002,3,uav_U1,0.9963673949241638,0.9797086119651794,0.0065058120208144965,0.9975398778915405,-4.654340392356518,0,3358.4734259692855,39143.2556161282
CA-MADDPG-V2 Seed 42 best,10,950002,4,uav_U1,0.9976630210876465,0.9871653318405151,0.010734227511681066,0.9953386187553406,-3.728697082403795,0,402.98246193155694,6016.822181668353
CA-MADDPG-V2 Seed 42 best,10,950002,5,uav_U1,0.9972225427627563,0.9854750633239746,0.010040460910435733,0.9957156181335449,1.249545070831443,1,401.08188188349743,8156.663453475417
CA-MADDPG-V2 Seed 42 best,10,950002,6,uav_U1,0.9966760873794556,0.9758428335189819,0.004807394810271626,0.998315155506134,-3.6097763908562372,0,2125.046144258822,34066.24201263894
CA-MADDPG-V2 Seed 42 best,10,950002,7,uav_U1,0.997539758682251,0.985901415348053,0.013554972943512173,0.9936069250106812,-4.376337974584118,0,521.5964380793064,11183.892049713953
CA-MADDPG-V2 Seed 42 best,10,950002,8,uav_U1,0.9967474937438965,0.9757152199745178,0.005706594882927942,0.9979634284973145,0.6913187370405767,1,1571.898395778693,35734.21953657326
CA-MADDPG-V2 Seed 42 best,10,950002,9,uav_U1,0.9979538321495056,0.9868773818016052,0.009289093984991944,0.9962102770805359,-4.68026470000535,0,473.09752475718096,10513.005785055424
CA-MADDPG-V2 Seed 42 best,10,950002,10,uav_U1,0.9971756935119629,0.9845645427703857,0.010723584334018274,0.9954860210418701,1.4376185619507238,1,112.80672078093522,2283.232005324402
CA-MADDPG-V2 Seed 42 best,10,950002,11,uav_U1,0.9971720576286316,0.986951470375061,0.010491489933108902,0.9954735040664673,-6.601378511602551,0,3153.889323267735,35008.70293141738
CA-MADDPG-V2 Seed 42 best,10,950002,12,uav_U1,0.9970735311508179,0.9866629242897034,0.007064657719420798,0.9974101781845093,1.0968365799252227,1,679.9811658434425,6375.265219757419
CA-MADDPG-V2 Seed 42 best,10,950002,13,uav_U1,0.9975038766860962,0.9797067642211914,0.004952042365507557,0.9982696771621704,-4.318230315249871,0,2110.858901798933,46295.10903414422
CA-MADDPG-V2 Seed 42 best,10,950002,14,uav_U1,0.9975862503051758,0.9854031801223755,0.01042673618335203,0.9957066178321838,1.343977442716987,1,302.9739410966533,10747.71738468039
CA-MADDPG-V2 Seed 42 best,10,950002,15,uav_U1,0.9977720975875854,0.9871610403060913,0.008495038670976049,0.9965081214904785,0.9337904012797711,1,375.9018256661662,3380.340867208458
CA-MADDPG-V2 Seed 42 best,10,950002,16,uav_U1,0.9974968433380127,0.9841867685317993,0.009035281256660619,0.9961825609207153,1.0407046198922993,1,265.41950652692367,3590.410024362273
CA-MADDPG-V2 Seed 42 best,10,950002,17,uav_U1,0.9965883493423462,0.9841166138648987,0.013311498423779352,0.9936133623123169,0.8749211972472002,1,1126.8508949546397,11197.409847669924
CA-MADDPG-V2 Seed 42 best,10,950002,18,uav_U1,0.9973052144050598,0.9805634021759033,0.0073823594443797455,0.9972060322761536,-4.356424321503368,0,1657.7051997028047,56112.46307342651
CA-MADDPG-V2 Seed 42 best,10,950002,19,uav_U1,0.9972662329673767,0.9880664348602295,0.011701482603991786,0.9948629140853882,0.9697700606762869,1,608.5985846735573,10600.78719082851
CA-MADDPG-V2 Seed 42 best,10,950002,20,uav_U1,0.9981886148452759,0.985306978225708,0.01155012492040495,0.9950864911079407,1.359561880204215,1,186.94148873214468,7112.678952210059
CA-MADDPG-V2 Seed 42 best,10,950002,21,uav_U1,0.9971009492874146,0.9846146106719971,0.009808293705240457,0.9959863424301147,1.343288121377341,1,285.36182192557106,5523.928846451695
CA-MADDPG-V2 Seed 42 best,10,950002,22,uav_U1,0.9969233274459839,0.9841280579566956,0.009742883099037421,0.9959548711776733,0.8043031665346905,1,943.2405588539017,19062.823048126185
CA-MADDPG-V2 Seed 42 best,10,950002,23,uav_U1,0.9973787665367126,0.9878084659576416,0.013650429878508178,0.993637204170227,-3.7161375323037187,0,1402.1010255036197,42808.36106134897
CA-MADDPG-V2 Seed 42 best,10,950002,24,uav_U1,0.9971437454223633,0.9863818883895874,0.010219393621777319,0.9957557320594788,-3.7565802161170607,0,2313.1953219322513,42083.11828971975
CA-MADDPG-V2 Seed 42 best,10,950002,25,uav_U1,0.9962881207466125,0.986291766166687,0.015027914471670942,0.9928576350212097,-4.2835795394384375,0,89.17874338257741,375.0527316640706
CA-MADDPG-V2 Seed 42 best,10,950002,26,uav_U1,0.9976561665534973,0.9729661345481873,0.006357991007649621,0.9976270794868469,-3.9170772761928605,0,1968.192912236231,45799.44815592635
CA-MADDPG-V2 Seed 42 best,10,950002,27,uav_U1,0.9966461658477783,0.9837866425514221,0.010706936420641345,0.9953097105026245,-7.500275778773703,0,3221.899280785839,40513.58214937688
CA-MADDPG-V2 Seed 42 best,10,950002,28,uav_U1,0.9964601993560791,0.9545109272003174,0.0062725960294339345,0.9975866079330444,-7.500091397599422,0,7795.436339699536,248841.14206776803
CA-MADDPG-V2 Seed 42 best,10,950002,29,uav_U1,0.9974309206008911,0.9790127277374268,0.006366481605259156,0.9975348114967346,-5.287786721115641,0,2757.0302060444646,43001.28832003651
CA-MADDPG-V2 Seed 42 best,10,950002,30,uav_U1,0.997501015663147,0.9825433492660522,0.01014730767149331,0.9958261251449585,1.267722338195817,1,434.42020897731635,15126.365186481946
CA-MADDPG-V2 Seed 42 best,10,950002,31,uav_U1,0.9972217082977295,0.9766051769256592,0.007418768867760805,0.9971851110458374,-6.360484325998474,0,2181.1219356800925,71035.67145086588
CA-MADDPG-V2 Seed 42 best,10,950002,32,uav_U1,0.99716717004776,0.9839205145835876,0.010124024051924401,0.9957796335220337,1.380264048935099,1,86.98133666796379,1796.301281913472
CA-MADDPG-V2 Seed 42 best,10,950002,33,uav_U1,0.9977752566337585,0.986089289188385,0.008607907964350984,0.9965916872024536,1.0386403652610876,1,720.9618388978633,19589.329838319536
CA-MADDPG-V2 Seed 42 best,10,950002,34,uav_U1,0.9960733652114868,0.9705660343170166,0.008013665630874212,0.9968867301940918,-5.357611459234985,0,2394.601820372601,67922.23490785428
CA-MADDPG-V2 Seed 42 best,10,950002,35,uav_U1,0.9969866275787354,0.9735913872718811,0.005320006147113998,0.998100221157074,-7.500091852318716,0,2486.8025088890945,33639.6171155516
CA-MADDPG-V2 Seed 42 best,10,950002,36,uav_U1,0.9978283047676086,0.9864089488983154,0.010303992201998857,0.9954928159713745,1.1494671074155471,1,462.2317012149531,7514.493286006851
CA-MADDPG-V2 Seed 42 best,10,950002,37,uav_U1,0.9977286458015442,0.9859548807144165,0.012684257143247911,0.9940904378890991,1.0861563971146488,1,614.83471279154,7805.36988579955
CA-MADDPG-V2 Seed 42 best,10,950002,38,uav_U1,0.9962348937988281,0.9759327173233032,0.005929579040861075,0.9978457093238831,-3.7771195517871217,0,1629.4875962580272,25965.247499551486
CA-MADDPG-V2 Seed 42 best,10,950002,39,uav_U1,0.9978930950164795,0.985945463180542,0.008235867547202121,0.9966995120048523,0.735034399391326,1,813.0609746526266,22928.72713271618
CA-MADDPG-V2 Seed 42 best,10,950002,40,uav_U1,0.9972057342529297,0.9882475733757019,0.021839017513507124,0.9881842136383057,1.0274825069371878,1,834.7756905070775,7512.882773616258
CA-MADDPG-V2 Seed 42 best,10,950002,41,uav_U1,0.9973614811897278,0.9846295118331909,0.011106162767083622,0.9952591061592102,1.3179762893021099,1,325.6583562563537,8296.181353809863
CA-MADDPG-V2 Seed 42 best,10,950002,42,uav_U1,0.9977799654006958,0.9860947132110596,0.013315248653439965,0.9940664768218994,0.7116881843431835,1,855.218900141893,27894.677393749877
CA-MADDPG-V2 Seed 42 best,10,950002,43,uav_U1,0.99725741147995,0.9755443930625916,0.0062942791681177,0.9977362751960754,-6.4250428849980015,0,1440.4570699077165,30860.73644694135
CA-MADDPG-V2 Seed 42 best,10,950002,44,uav_U1,0.9967097043991089,0.9784166812896729,0.005914816758489084,0.9979124069213867,-3.9981494228236123,0,2160.1995543537787,59028.14889525127
CA-MADDPG-V2 Seed 42 best,10,950002,45,uav_U1,0.9968156814575195,0.9878019094467163,0.009263997538704001,0.9963555335998535,0.7729931638435679,1,1006.050014699235,10766.094424932346
CA-MADDPG-V2 Seed 42 best,10,950002,46,uav_U1,0.9976049661636353,0.9865167140960693,0.009787373798153929,0.9957963824272156,1.1401882533481371,1,547.1337126712674,6943.882724414947
CA-MADDPG-V2 Seed 42 best,10,950002,47,uav_U1,0.996865451335907,0.97589111328125,0.0071195262650248,0.9973310232162476,-3.7946686515167647,0,1752.8573592601854,43632.22654347616
