method,saved_episode,test_seed,step,reward,success,latency_ms,energy_mJ,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,mean_cpu_fraction,mean_bandwidth_fraction,selection_score_gap,selection_entropy,low_resource_action,near_saturated_resource
CA-MADDPG final,30,970007,71,1.1655820799797634,1,950.5134163436136,9758.856219068748,uav_U1,0.9999923706054688,0.9999977350234985,0.49627771973609924,0.7099368572235107,0.0,0.9679958451802164,0,1
CA-MADDPG final,30,970007,72,1.133990890911645,1,978.1236984765205,31972.007217107886,uav_U1,0.9999995231628418,0.9999963045120239,0.6168652772903442,0.7999880313873291,0.0,0.958945178760071,0,1
CA-MADDPG final,30,970007,73,1.0429385714017267,1,1149.4349617534363,41800.5321655652,uav_U2,0.9950852990150452,0.9999991655349731,0.5942794680595398,0.7171820998191833,0.0,0.9685844920998531,0,1
CA-MADDPG final,30,970007,74,1.0652300837500723,1,389.6897462632132,4840.982892102333,uav_U1,0.9999985694885254,0.999998927116394,0.6947368383407593,0.8320374488830566,0.0,0.9589674406928278,0,1
CA-MADDPG final,30,970007,75,-5.21616023123302,0,1541.2236989300375,22889.303023393833,uav_U1,0.9999656677246094,0.9999942779541016,0.5894772410392761,0.7992051243782043,0.0,0.9601519826032313,0,1
CA-MADDPG final,30,970007,76,-4.008096422056998,0,2865.3605679170746,40196.580801915254,uav_U1,0.9999955892562866,0.9999804496765137,0.627353310585022,0.8305211067199707,0.0,0.9620652662938289,0,1
CA-MADDPG final,30,970007,77,1.299618978126091,1,133.5084379859387,5101.594899701558,uav_U1,0.9999998807907104,0.9999934434890747,0.5835956335067749,0.7702959179878235,0.0,0.9607880526168335,0,1
CA-MADDPG final,30,970007,78,-7.2953066071329635,0,5922.128640595808,234278.92747819982,uav_U7,0.9999986886978149,0.9999996423721313,0.5937911868095398,0.7982968688011169,0.0,0.9590428206325807,0,1
CA-MADDPG final,30,970007,79,-7.34827574731662,0,2196.8683460302295,1567.3353889898476,uav_U2,0.28082117438316345,0.9999736547470093,0.5862894654273987,0.7043436765670776,0.0,0.9678518156524741,0,1
CA-MADDPG final,30,970007,80,1.6079106622413073,1,79.82628722976085,2488.5385651069,uav_U7,0.9999986886978149,0.9999996423721313,0.7089248895645142,0.7078357338905334,0.0,0.9598927087445206,0,1
CA-MADDPG final,30,970007,81,-3.4536522729509644,0,1160.986587652838,27611.110873762867,uav_U7,0.9999986886978149,0.9999996423721313,0.5589441061019897,0.8217400312423706,1.1920928955078125e-07,0.9589608138849374,0,1
CA-MADDPG final,30,970007,82,-4.773028341837319,0,1628.2504446955454,20156.90941277716,uav_U1,0.9998905658721924,0.9999943971633911,0.5196841955184937,0.7553237080574036,0.0,0.959084031094149,0,1
CA-MADDPG final,30,970007,83,1.3542037391750967,1,434.7562377762766,11913.475971821477,uav_U2,0.9994389414787292,0.9999978542327881,0.6713270545005798,0.6683362722396851,0.0,0.9682841113234475,0,1
CA-MADDPG final,30,970007,84,-7.345497811236692,0,2035.8209703830225,87381.37753029389,uav_U7,0.9999986886978149,0.9999996423721313,0.6525806784629822,0.6530159711837769,0.0,0.9589739639568449,0,1
CA-MADDPG final,30,970007,85,-4.964750665963875,0,3779.9820225539534,112630.55520152999,uav_U1,0.9999998807907104,0.9999980926513672,0.468295156955719,0.7893533706665039,0.0,0.9681875048896706,0,1
CA-MADDPG final,30,970007,86,-3.8360686553397962,0,439.6490529092774,16586.24468072377,uav_U7,0.9999988079071045,0.9999996423721313,0.6085062623023987,0.703642725944519,0.0,0.9591667626489053,0,1
CA-MADDPG final,30,970007,87,-3.898029156891627,0,874.6179648575928,16318.973717825802,uav_U1,0.9999995231628418,0.9999990463256836,0.5254791378974915,0.7663127183914185,0.0,0.9591586862267889,0,1
CA-MADDPG final,30,970007,88,-7.346138362614878,0,11224.608110560755,190716.41300087873,uav_U7,0.9999986886978149,0.9999996423721313,0.5022676587104797,0.7279961705207825,1.430511474609375e-06,0.9594478842648796,0,1
CA-MADDPG final,30,970007,89,0.8008184929271294,1,1649.2069385308873,58711.086871168205,uav_U7,0.9999986886978149,0.9999996423721313,0.6107337474822998,0.7226799726486206,0.0,0.9678912658681965,0,1
CA-MADDPG final,30,970007,90,-7.345251576259108,0,29552.32177477402,28805.563430193066,uav_U2,0.02072342112660408,0.9999493360519409,0.5212801694869995,0.7939800024032593,0.0,0.9743147135914303,1,1
CA-MADDPG final,30,970007,91,-7.346953988194479,0,9645.863717871018,270203.5329967598,uav_U1,0.9999998807907104,0.9999979734420776,0.48000746965408325,0.8449077606201172,0.0,0.9626034873471748,0,1
CA-MADDPG final,30,970007,92,-7.348321772758805,0,8759.497433220471,389627.10993807483,uav_U1,0.9999998807907104,0.9999804496765137,0.6427270770072937,0.7986071705818176,0.0,0.95985677902049,0,1
CA-MADDPG final,30,970007,93,-4.130621149993493,0,2378.8300354688977,93306.11748370972,uav_U7,0.9999988079071045,0.9999996423721313,0.4759288728237152,0.7057479619979858,0.0,0.9589627812185298,0,1
CA-MADDPG final,30,970007,94,0.74559166733442,1,1478.8916453769396,54200.118365760456,uav_U7,0.9999986886978149,0.9999996423721313,0.662571907043457,0.6123679876327515,0.0,0.9602416515974979,0,1
CA-MADDPG final,30,970007,95,-7.347960683658208,0,2237.2585972469014,36097.3206535254,uav_U1,0.9999994039535522,0.9999995231628418,0.5776954889297485,0.7013384103775024,0.0,0.960869438101237,0,1
CA-MADDPG final,30,970007,96,-5.862253051326289,0,3340.6128360110993,109447.78362403529,uav_U1,0.9999998807907104,0.9999994039535522,0.4856281280517578,0.7169522047042847,0.0,0.9603389828383877,0,1
CA-MADDPG final,30,970007,97,1.0547467906854033,1,1091.990849127273,8487.9571148946,uav_U1,0.9999974966049194,0.999987006187439,0.48935890197753906,0.79839688539505,0.0,0.959125862818957,0,1
CA-MADDPG final,30,970007,98,-6.620020080845768,0,2940.1103484440882,40771.35349019694,uav_U1,0.9999991655349731,0.9999724626541138,0.5738375186920166,0.8246222734451294,0.0,0.959727245635008,0,1
CA-MADDPG final,30,970007,99,-3.5197352604880896,0,1067.3294231702016,19621.227045629636,uav_U1,0.9999995231628418,0.9995487332344055,0.4602676033973694,0.8093503713607788,0.0,0.9714448915994072,0,1
CA-MADDPG final,30,970008,0,0.5226643283693588,1,1193.1821485106393,36558.707263080156,uav_U2,0.9999861717224121,1.0,0.6369559168815613,0.7985357642173767,0.0,0.9670333013341402,0,1
CA-MADDPG final,30,970008,1,-5.5297058849819765,0,4547.318396796996,117945.74742240053,uav_U4,1.0,0.9998531341552734,0.6851820945739746,0.7891305088996887,0.0,0.9590025420658721,0,1
CA-MADDPG final,30,970008,2,-7.500180524964944,0,10242.633694961076,129834.59738428077,uav_U4,1.0,0.999823272228241,0.63737553358078,0.7972177267074585,0.0,0.9589471460936635,0,1
CA-MADDPG final,30,970008,3,-4.799011707912955,0,574.7232580207765,12905.002566960848,uav_U2,1.0,1.0,0.6972243189811707,0.7694998979568481,0.0,0.958953462269934,0,1
CA-MADDPG final,30,970008,4,-7.500118923464588,0,2179.097797070898,33315.25586978696,uav_U2,0.9998476505279541,0.9999998807907104,0.7513200640678406,0.6955844163894653,0.0,0.9589434185142252,0,1
CA-MADDPG final,30,970008,5,1.1528570596531411,1,433.78037289063116,10363.27858664458,uav_U2,0.9999996423721313,1.0,0.5924577713012695,0.8254773020744324,0.0,0.9665554463589207,0,1
CA-MADDPG final,30,970008,6,-7.500118865199753,0,2577.750533394173,48678.1370485194,uav_U2,1.0,1.0,0.6724125146865845,0.8004719614982605,0.0,0.9560915096122807,0,1
CA-MADDPG final,30,970008,7,0.7365421513903105,1,702.2711498152669,6086.109953053973,uav_U2,0.9999998807907104,1.0,0.6206101179122925,0.7744255065917969,0.0,0.9601074587377179,0,1
CA-MADDPG final,30,970008,8,0.8669298468142097,1,596.1828461813489,26149.784855880353,uav_U4,1.0,0.9998694658279419,0.7127165794372559,0.799826979637146,0.0,0.9683400250150225,0,1
CA-MADDPG final,30,970008,9,-6.333924384927006,0,1458.8906653537397,30173.624509878362,uav_U3,0.9869704246520996,0.9999985694885254,0.7374944686889648,0.7037794589996338,0.0,0.9589452823039444,0,1
CA-MADDPG final,30,970008,10,0.6546603673746135,1,812.0283152865314,16437.524840820795,uav_U1,0.9993884563446045,0.9999768733978271,0.7488695979118347,0.7966373562812805,0.0,0.961103550798739,0,1
CA-MADDPG final,30,970008,11,1.3213180841809007,1,346.2681930972518,10720.753389601346,uav_U4,1.0,0.9998376369476318,0.7010598182678223,0.6999772787094116,0.0,0.9518273658225745,0,1
CA-MADDPG final,30,970008,12,-6.338384005244336,0,4576.9021532260185,138689.64890162647,uav_U4,1.0,0.9996737241744995,0.6903852224349976,0.7855408787727356,0.0,0.9589450752161978,0,1
CA-MADDPG final,30,970008,13,-3.5831326380631996,0,273.5075824673126,8227.481098264192,uav_U2,1.0,1.0,0.7057620882987976,0.7997754812240601,0.0,0.9682632990049168,0,1
CA-MADDPG final,30,970008,14,-7.436327015111079,0,3777.6572729518543,95701.42841326621,uav_U2,1.0,1.0,0.6806861162185669,0.7986477613449097,0.0,0.9590048200310843,0,1
CA-MADDPG final,30,970008,15,-7.448877893531387,0,1984.6131972918795,50155.642657302604,uav_U2,0.9999574422836304,0.9999998807907104,0.6447988748550415,0.703498899936676,0.0,0.9696477841346376,0,1
CA-MADDPG final,30,970008,16,1.5512695557819167,1,72.99958195448595,2880.504081515556,uav_U4,1.0,0.999840497970581,0.598584771156311,0.7905682325363159,0.0,0.9641469123223912,0,1
CA-MADDPG final,30,970008,17,1.317221769534138,1,353.46322668089823,8396.899904569163,uav_U2,0.9999991655349731,1.0,0.5628554224967957,0.8864132165908813,0.0,0.9731084274676365,0,1
CA-MADDPG final,30,970008,18,-5.92161295297507,0,2102.629617320612,41937.20759765363,uav_U4,1.0,0.9998342990875244,0.6567257642745972,0.7471262812614441,0.0,0.9520235814624535,0,1
CA-MADDPG final,30,970008,19,-3.9161183720020576,0,1982.2707307839275,21709.42192309028,uav_U2,0.9999971389770508,1.0,0.6900181770324707,0.7999786138534546,0.0,0.9599393034874998,0,1
CA-MADDPG final,30,970008,20,-4.102120534698437,0,580.4011391463785,13219.855328555184,uav_U2,0.9999969005584717,1.0,0.6511874198913574,0.7997137308120728,0.0,0.9680597317500345,0,1
CA-MADDPG final,30,970008,21,1.1528082019154235,1,649.9369599068999,16527.0644834975,uav_U2,0.9999998807907104,1.0,0.7176352739334106,0.7999266982078552,0.0,0.968288977885492,0,1
CA-MADDPG final,30,970008,22,-7.478997343388649,0,5905.489255899202,60945.92201220702,uav_U2,0.9999934434890747,1.0,0.5964001417160034,0.7935323119163513,0.0,0.9518972579370433,0,1
CA-MADDPG final,30,970008,23,-4.354721591607913,0,3770.7674223138547,121027.05022029884,uav_U1,0.9999988079071045,0.9999984502792358,0.7578573822975159,0.709807276725769,0.0,0.9589533587260607,0,1
CA-MADDPG final,30,970008,24,-4.51612978450875,0,3747.4304799227402,94112.00154390746,uav_U1,0.9991363883018494,0.9999693632125854,0.7324369549751282,0.7050362825393677,0.0,0.958944453952958,0,1
CA-MADDPG final,30,970008,25,-7.447343915490069,0,14467.86368793176,13841.874482298888,uav_U2,0.03687397390604019,0.9999769926071167,0.6310293078422546,0.7735419273376465,0.0,0.9782954577999499,1,1
CA-MADDPG final,30,970008,26,-4.826855482344381,0,2292.89959191569,64614.11530289652,uav_U2,0.9999986886978149,1.0,0.7216059565544128,0.7317324876785278,0.0,0.9592510473617609,0,1
CA-MADDPG final,30,970008,27,1.3291052964040773,1,392.3638543361292,8421.4623256787,uav_U1,0.9991074204444885,0.999997615814209,0.6471235752105713,0.801424503326416,0.0,0.9681842950295988,0,1
CA-MADDPG final,30,970008,28,1.2763270093893215,1,411.2127118437911,10841.901039058552,uav_U7,0.9999986886978149,0.9999996423721313,0.637022078037262,0.7791725993156433,0.0,0.9589530480944409,0,1
CA-MADDPG final,30,970008,29,-3.8927704445559717,0,962.5608925591752,23918.678420033128,uav_U2,0.9999924898147583,1.0,0.6707664728164673,0.7482369542121887,0.0,0.9591848828267305,0,1
CA-MADDPG final,30,970008,30,-7.418282335729637,0,1497.0969120373334,29976.64027022468,uav_U1,0.9999881982803345,0.9999979734420776,0.6472638845443726,0.7999693155288696,0.0,0.9590190055417247,0,1
CA-MADDPG final,30,970008,31,-3.443973271344824,0,540.3782866929002,17502.17502878617,uav_U2,0.9999979734420776,0.9999998807907104,0.6603380441665649,0.7847212553024292,0.0,0.9678890914468575,0,1
CA-MADDPG final,30,970008,32,-4.9346540585855845,0,2153.1273007368777,81055.5868833869,uav_U4,1.0,0.9997137188911438,0.7186053991317749,0.7999169826507568,0.0,0.9683940749168783,0,1
CA-MADDPG final,30,970008,33,-3.9029135015843845,0,295.2653152719441,8565.842502415193,uav_U2,0.9904518127441406,0.9999979734420776,0.569888174533844,0.6481493711471558,0.0,0.9780784298415403,0,1
CA-MADDPG final,30,970008,34,-5.570164123852957,0,1894.4121277974352,36189.75976928978,uav_U2,0.9999719858169556,1.0,0.7684828639030457,0.7999606728553772,0.0,0.9590063731891837,0,1
CA-MADDPG final,30,970008,35,1.0351872796992303,1,885.5172490927407,27554.31099337285,uav_U1,0.9987911581993103,0.9999948740005493,0.6159396767616272,0.856663703918457,0.0,0.9590610443542792,0,1
CA-MADDPG final,30,970008,36,0.9463982916800993,1,738.7621686240977,27765.69154487099,uav_U2,0.9999366998672485,0.9999998807907104,0.5848614573478699,0.6991955041885376,0.0,0.9776610444883203,0,1
CA-MADDPG final,30,970008,37,0.8752629333187423,1,532.756337357541,9669.466574406508,uav_U2,0.9999998807907104,1.0,0.5303092002868652,0.8420221209526062,0.0,0.968365082632358,0,1
CA-MADDPG final,30,970008,38,-3.6495047276929498,0,1578.3655332757933,36009.766480540515,uav_U2,1.0,1.0,0.7223682403564453,0.7907027006149292,0.0,0.9589436256019718,0,1
CA-MADDPG final,30,970008,39,0.6056098190257777,1,1630.1123466213005,39376.94031974404,uav_U2,0.9999947547912598,1.0,0.6785148978233337,0.7302308678627014,0.0,0.95897758799241,0,1
CA-MADDPG final,30,970008,40,-6.437249210788978,0,2385.74986010576,27300.58740945716,uav_U1,0.9997114539146423,0.9999784231185913,0.718412458896637,0.7880030870437622,0.0,0.9590289457535602,0,1
CA-MADDPG final,30,970008,41,-6.354036729485219,0,5020.562461364614,48545.34833433359,uav_U2,0.9999884366989136,1.0,0.6753870248794556,0.7032718062400818,0.0,0.9589514949363416,0,1
CA-MADDPG final,30,970008,42,-5.430884336007545,0,1591.0727513196287,32119.313425625558,uav_U7,0.9999986886978149,0.9999996423721313,0.5185256004333496,0.7997428178787231,0.0,0.9589780021679031,0,1
CA-MADDPG final,30,970008,43,1.2386075637775962,1,527.4272964391947,6003.133179603463,uav_U2,0.9999996423721313,1.0,0.6619145274162292,0.8000257611274719,0.0,0.9589497346904957,0,1
CA-MADDPG final,30,970008,44,-3.670480092010799,0,1766.2434293708654,60063.0845984211,uav_U1,0.9999985694885254,0.9999791383743286,0.6402122974395752,0.7997775077819824,0.0,0.9682540836001943,0,1
CA-MADDPG final,30,970008,45,-3.6613354298084375,0,439.0267790053033,10799.407861869144,uav_U2,0.9999943971633911,1.0,0.5493397116661072,0.8392523527145386,0.0,0.9599807210368145,0,1
CA-MADDPG final,30,970008,46,-4.949680046349932,0,3308.642659307643,81851.02001385468,uav_U4,1.0,0.9997658133506775,0.6433807015419006,0.799996554851532,0.0,0.951827158734828,0,1
CA-MADDPG final,30,970008,47,-3.8289758831574625,0,2674.5542334698903,61282.17919733231,uav_U1,0.9998216032981873,0.9999979734420776,0.7387537956237793,0.7037242650985718,0.0,0.9589485957078895,0,1
CA-MADDPG final,30,970008,48,-6.293613454732202,0,6206.751713044152,114506.27595481007,uav_U1,0.999998927116394,0.9999969005584717,0.7280985116958618,0.7578248977661133,0.0,0.9590285315780671,0,1
CA-MADDPG final,30,970008,49,-7.414217636861307,0,2955.394416099074,86042.59421679821,uav_U1,0.9999841451644897,0.9999880790710449,0.751947820186615,0.705353856086731,0.0,0.9589456964794375,0,1
CA-MADDPG final,30,970008,50,0.7257365780111571,1,483.9656039505204,10092.673967676168,uav_U2,0.999940037727356,0.9999996423721313,0.7116606831550598,0.7980373501777649,0.0,0.9589434185142252,0,1
CA-MADDPG final,30,970008,51,1.4005757330984299,1,302.13754820966636,8214.635876422595,uav_U2,0.9999990463256836,1.0,0.5574573278427124,0.7470218539237976,0.0,0.9590799928830908,0,1
CA-MADDPG final,30,970008,52,1.1603838173405645,1,600.1365688873149,21242.843758104904,uav_U2,0.9999914169311523,1.0,0.7653937339782715,0.7936075925827026,0.0,0.958944453952958,0,1
CA-MADDPG final,30,970008,53,-6.930870304822816,0,2884.3968078657804,89698.49675180827,uav_U1,0.9999899864196777,0.9999922513961792,0.745084822177887,0.7806223034858704,0.0,0.9589564650422594,0,1
CA-MADDPG final,30,970008,54,-3.8778220561252064,0,2524.589645949865,86294.80979257246,uav_U2,0.9999581575393677,1.0,0.5774451494216919,0.7803009152412415,0.0,0.9675837405645341,0,1
CA-MADDPG final,30,970008,55,1.4245079389070805,1,229.63343703711365,3514.1287566280907,uav_U2,0.9999943971633911,1.0,0.6220407485961914,0.7999920845031738,0.0,0.9589447645845779,0,1
CA-MADDPG final,30,970008,56,-6.011619185882571,0,2923.849241253934,118127.8079139696,uav_U7,0.9999986886978149,0.9999996423721313,0.5476659536361694,0.6916121244430542,0.0,0.967828311193238,0,1
CA-MADDPG final,30,970008,57,-3.707326808833278,0,1819.816255805677,55864.95357436655,uav_U7,0.9999986886978149,0.9999996423721313,0.6138808131217957,0.7855714559555054,0.0,0.9522475468603733,0,1
CA-MADDPG final,30,970008,58,-5.663202943287062,0,1342.5995421997384,38717.79450350751,uav_U2,1.0,1.0,0.7032960057258606,0.7443340420722961,0.0,0.9647088449227199,0,1
CA-MADDPG final,30,970008,59,0.9151240050470646,1,794.2794405971053,15269.669305104007,uav_U2,0.9948733448982239,0.9999949932098389,0.6083716154098511,0.7999379634857178,0.0,0.9596990817014739,0,1
CA-MADDPG final,30,970008,60,0.8486252101451477,1,1116.8267012694218,11959.959287066935,uav_U7,0.9999986886978149,0.9999996423721313,0.5506013035774231,0.7997040152549744,0.0,0.9519544141550977,0,1
CA-MADDPG final,30,970008,61,0.9435764723748874,1,873.7818957350746,22889.694561813816,uav_U2,0.9999709129333496,0.9999996423721313,0.6741423010826111,0.6233105659484863,0.0,0.9678793583227685,0,1
CA-MADDPG final,30,970008,62,-5.989478126001194,0,1268.2080682412957,17508.611707279608,uav_U1,0.9985363483428955,0.9999982118606567,0.6376824975013733,0.799105703830719,0.0,0.9519276998357897,0,1
CA-MADDPG final,30,970008,63,-7.410314867760744,0,6495.196729441328,67048.69888920106,uav_U7,0.9999986886978149,0.9999996423721313,0.6007212400436401,0.6940191388130188,0.0,0.9518573935458278,0,1
CA-MADDPG final,30,970008,64,-4.731111525097476,0,2997.291467641915,104437.49584212582,uav_U7,0.9999986886978149,0.9999996423721313,0.7105885744094849,0.7753906846046448,3.5762786865234375e-07,0.9589446610407046,0,1
CA-MADDPG final,30,970008,65,0.6839988641022818,1,573.7583248282814,19835.780511104873,uav_U2,0.9993658661842346,0.9999994039535522,0.7348764538764954,0.7996526956558228,0.0,0.9678414612651455,0,1
CA-MADDPG final,30,970008,66,-7.310105328452279,0,2933.7997250516296,53722.619962076584,uav_U2,0.999930739402771,1.0,0.6969802379608154,0.6698340177536011,0.0,0.9648271955698869,0,1
CA-MADDPG final,30,970008,67,-6.253831148716346,0,4670.633055652619,63466.96732282769,uav_U7,0.9999986886978149,0.9999996423721313,0.6536267995834351,0.8116626739501953,1.1920928955078125e-07,0.9589506665853553,0,1
CA-MADDPG final,30,970008,68,1.5930338695278938,1,59.602463005239755,2646.987439849943,uav_U7,0.9999986886978149,0.9999996423721313,0.5982996225357056,0.6492699384689331,0.0,0.9590348477543377,0,1
CA-MADDPG final,30,970008,69,-3.9554489687187444,0,2320.0638837728798,88716.56416970167,uav_U7,0.9999986886978149,0.9999996423721313,0.6489988565444946,0.6752532720565796,0.0,0.9522731221970752,0,1
CA-MADDPG final,30,970008,70,-3.72821106440504,0,2251.8831707972863,37293.265834486374,uav_U7,0.9999986886978149,0.9999996423721313,0.6859292984008789,0.7167633771896362,0.0,0.9566011525565995,0,1
CA-MADDPG final,30,970008,71,1.3163135149088538,1,582.2395375241423,18460.370488689023,uav_U4,1.0,0.999651312828064,0.5998913645744324,0.7952474355697632,0.0,0.9593827551685821,0,1
CA-MADDPG final,30,970008,72,-6.86023575580061,0,7010.39945296107,272066.4150035327,uav_U1,0.999997615814209,0.9999678134918213,0.7749426364898682,0.7941198348999023,0.0,0.9545470491983314,0,1
CA-MADDPG final,30,970008,73,-3.398799840499916,0,1687.1964161164317,28887.873635070628,uav_U1,0.9999979734420776,0.9999995231628418,0.5562902092933655,0.8010045886039734,0.0,0.9678354557204948,0,1
CA-MADDPG final,30,970008,74,1.4523153432797105,1,335.47880625599475,9610.944898658261,uav_U7,0.9999986886978149,0.9999996423721313,0.5430077910423279,0.6894434094429016,0.0,0.9589781057117763,0,1
CA-MADDPG final,30,970008,75,1.0671876765835417,1,562.3433817278676,13889.627792916124,uav_U7,0.9999986886978149,0.9999996423721313,0.6427497863769531,0.7447342276573181,0.0,0.9678454994762037,0,1
CA-MADDPG final,30,970008,76,-7.3705782381415235,0,1291.8302833994137,15661.12607062254,uav_U1,0.9998955726623535,0.9999991655349731,0.4633980393409729,0.7546472549438477,0.0,0.9692442736604381,0,1
CA-MADDPG final,30,970008,77,-6.466946213947957,0,869.2547885154105,15784.655475154503,uav_U4,1.0,0.9998225569725037,0.6518175601959229,0.7997959852218628,0.0,0.9589616422359237,0,1
CA-MADDPG final,30,970008,78,-3.5244329835113843,0,1098.1433810258948,17464.169052932622,uav_U7,0.9999986886978149,0.9999996423721313,0.6090942025184631,0.6985718607902527,0.0,0.9589601926216976,0,1
CA-MADDPG final,30,970008,79,-3.820380942356401,0,1008.5424937148468,10403.147345463045,uav_U7,0.9999986886978149,0.9999996423721313,0.6249459385871887,0.7741484642028809,0.0,0.9589467319181704,0,1
CA-MADDPG final,30,970008,80,1.4546471036981266,1,334.6933681380116,11179.15490697718,uav_U7,0.9999986886978149,0.9999996423721313,0.6157242059707642,0.5812774896621704,0.0,0.9684738036993094,0,1
CA-MADDPG final,30,970008,81,-4.528392012243339,0,2062.655201106926,63217.554856000635,uav_U4,1.0,0.99956876039505,0.6688357591629028,0.7998913526535034,0.0,0.9678346273695085,0,1
CA-MADDPG final,30,970008,82,-3.4846420086200403,0,641.0632010126719,3469.2796815016927,uav_U2,0.7412894368171692,0.9999924898147583,0.6463906764984131,0.7514678835868835,0.0,0.9651367917510152,0,1
CA-MADDPG final,30,970008,83,-4.0902557992153845,0,1338.245058980975,33613.87309682338,uav_U2,0.9999920129776001,1.0,0.7053667306900024,0.64402836561203,0.0,0.9679179801875045,0,1
CA-MADDPG final,30,970008,84,-7.364391789393144,0,8528.492702428231,51560.35148020379,uav_U2,0.6703128218650818,0.9999655485153198,0.692538857460022,0.7014035582542419,0.0,0.9681077761072396,0,1
CA-MADDPG final,30,970008,85,-4.774973103964824,0,1829.5727092041643,33121.147133129365,uav_U2,0.9955843091011047,0.9999990463256836,0.6599650382995605,0.7600433826446533,0.0,0.9679190156262374,0,1
CA-MADDPG final,30,970008,86,1.1606361745398381,1,649.3406008702341,16433.544340077427,uav_U4,1.0,0.9994943141937256,0.6260037422180176,0.8000000715255737,0.0,0.9678272757545051,0,1
CA-MADDPG final,30,970008,87,1.3812750209622933,1,457.8764433837252,14480.869808415795,uav_U2,0.9998277425765991,0.9999974966049194,0.7115479707717896,0.6339976787567139,0.0,0.9679428307170934,0,1
CA-MADDPG final,30,970008,88,-6.009708682260486,0,4009.1694497330577,145150.86269899097,uav_U7,0.9999986886978149,0.9999996423721313,0.6382254362106323,0.6893566250801086,0.0,0.967892508394676,0,1
CA-MADDPG final,30,970008,89,1.4401012916048752,1,104.39084676049562,2607.4909188815996,uav_U2,0.9997168183326721,0.999998927116394,0.7419365644454956,0.6789856553077698,0.0,0.9675437726294452,0,1
CA-MADDPG final,30,970008,90,-7.371038883119498,0,3456.7284428428,48863.36136466618,uav_U2,0.999984860420227,1.0,0.7097781896591187,0.7481070756912231,0.0,0.967136741663554,0,1
CA-MADDPG final,30,970008,91,0.845935856797442,1,1114.776340523928,11655.085868961514,uav_U1,0.9999946355819702,0.9999977350234985,0.5216802954673767,0.7981891632080078,0.0,0.9678332812991558,0,1
CA-MADDPG final,30,970008,92,0.8546745540830017,1,414.7998145635395,8777.95108390879,uav_U2,0.993988037109375,0.9999972581863403,0.7273268103599548,0.7703261375427246,0.0,0.9682324429306772,0,1
CA-MADDPG final,30,970008,93,-3.84089181139984,0,1183.3051742108014,43644.2361499822,uav_U7,0.9999988079071045,0.9999996423721313,0.6281970143318176,0.7926075458526611,0.0,0.9589882530113585,0,1
CA-MADDPG final,30,970008,94,-5.835641121457779,0,2407.460939374279,14367.872658087636,uav_U1,0.9999734163284302,0.9999988079071045,0.4686086177825928,0.7250679731369019,0.0,0.9679539099115352,0,1
CA-MADDPG final,30,970008,95,0.7949168463465649,1,1540.5864978277716,40851.25182837938,uav_U7,0.9999986886978149,0.9999996423721313,0.5147988796234131,0.7211073040962219,0.0,0.9780363910289857,0,1
CA-MADDPG final,30,970008,96,-3.4653866027086813,0,1920.4862086405342,35623.88414407512,uav_U2,0.996300458908081,0.9999938011169434,0.6414148807525635,0.7925357222557068,0.0,0.9678685897599467,0,1
CA-MADDPG final,30,970008,97,-4.38802983733618,0,1773.854081958506,31137.792210163054,uav_U7,0.9999988079071045,0.9999996423721313,0.5478941202163696,0.799972414970398,0.0,0.9592977456486134,0,1
CA-MADDPG final,30,970008,98,-3.9266033992801708,0,2113.8017310922214,44588.068751830724,uav_U1,0.9999986886978149,0.9998946189880371,0.7007037997245789,0.7627629041671753,0.0,0.968165967764027,0,1
CA-MADDPG final,30,970008,99,-7.36116674700374,0,4829.613948866979,191600.83767723115,uav_U1,0.9999997615814209,0.9999994039535522,0.5983032584190369,0.7979987859725952,0.0,0.9593450651987055,0,1
CA-MADDPG final,30,970009,0,-7.500118604167666,0,3777.6572729518543,95701.42841326621,uav_U2,1.0,1.0,0.6786094307899475,0.7996326684951782,0.0,0.9590922110601386,0,1
CA-MADDPG final,30,970009,1,-7.500356034630272,0,1984.5862410058858,50158.326305389885,uav_U2,0.9999842643737793,1.0,0.6039023399353027,0.7153552174568176,0.0,0.9680490667310859,0,1
CA-MADDPG final,30,970009,2,1.4926910887321598,1,72.99925827781752,2880.504044147085,uav_U4,1.0,0.999861478805542,0.6358523368835449,0.7653705477714539,0.0,0.9685188452841892,0,1
CA-MADDPG final,30,970009,3,1.2685573016663292,1,353.4631268275032,8396.909889892602,uav_U2,0.9999997615814209,1.0,0.5900746583938599,0.8744066953659058,0.0,0.9645426570060942,0,1
CA-MADDPG final,30,970009,4,-5.975560135872952,0,2102.6048474625495,41937.20475382623,uav_U4,1.0,0.9998538494110107,0.6548206806182861,0.7723281979560852,0.0,0.9533878755368833,0,1
CA-MADDPG final,30,970009,5,-3.961970175233601,0,1982.2698573387606,21709.509267122798,uav_U2,0.9999991655349731,1.0,0.707582950592041,0.8000199198722839,0.0,0.9605677112544787,0,1
CA-MADDPG final,30,970009,6,-4.1396683514092025,0,580.4005734212666,13219.911900722416,uav_U2,0.9999990463256836,1.0,0.6539479494094849,0.7997567057609558,0.0,0.9678794618666418,0,1
CA-MADDPG final,30,970009,7,1.1235426604958685,1,649.9369205951457,16527.06841467222,uav_U2,1.0,1.0,0.7121001482009888,0.79990154504776,0.0,0.967984869529648,0,1
