training_seed,saved_episode,test_seed,selected_agent,success,reward,latency_ms,energy_mJ,selection_entropy,selection_gap,selected_cpu,selected_bandwidth
42,10,950016,uav_U1,0,-7.500093003001768,5979.8882284698275,35186.50446919937,0.007042077874615637,0.9972265362739563,0.9967098236083984,0.9781678915023804
42,10,950016,uav_U1,0,-4.07424928133295,2027.515124009275,54426.76666244594,0.00766964839230667,0.9969462156295776,0.9972743988037109,0.9769045114517212
42,10,950016,uav_U1,1,0.7285732651612762,487.4838117418468,15354.40198405417,0.010437557327047035,0.9956985712051392,0.997694194316864,0.9889375567436218
42,10,950016,uav_U1,0,-7.080299631276609,2743.5444579171244,41522.4262706518,0.005583169777033301,0.9979777932167053,0.9969587922096252,0.9756758809089661
42,10,950016,uav_U1,0,-5.936531693901009,4171.837426692586,33177.19893674369,0.005594233601681322,0.9978874921798706,0.9964845180511475,0.9714441299438477
42,10,950016,uav_U1,1,1.4965414416990612,34.539807344868244,1379.883273200783,0.010430202476297615,0.9957795143127441,0.9977127313613892,0.9868023991584778
42,10,950016,uav_U1,1,0.502337917178469,1484.3850340062788,46209.08285508729,0.009581103077455038,0.9962174296379089,0.9971791505813599,0.988028883934021
42,10,950016,uav_U1,0,-3.64399554088197,1927.4774972048835,19465.132600670477,0.0074801622952549085,0.9970445036888123,0.9966810941696167,0.9815844297409058
42,10,950016,uav_U1,1,1.2935734860111059,405.03536169029746,9407.96832882257,0.014373103017003811,0.9935913681983948,0.9973255395889282,0.9887723326683044
42,10,950016,uav_U1,0,-7.030058361041845,7093.928323822778,270239.5421352139,0.006535188550177139,0.9975260496139526,0.9966171979904175,0.960235059261322
42,10,950016,uav_U1,0,-3.5274163149382662,1702.276667456882,28745.22911390365,0.009853396769295076,0.9960272312164307,0.997490644454956,0.9878851175308228
42,10,950016,uav_U1,1,1.374280895078324,246.60639002756932,5015.562215139915,0.013486741575698576,0.9937766790390015,0.9974400997161865,0.9844950437545776
42,10,950016,uav_U1,1,1.0678133812242354,434.2552835050761,7246.978099438133,0.0162458217773682,0.992026150226593,0.9972285628318787,0.9876871109008789
42,10,950016,uav_U1,0,-7.500091977814157,1307.7505007816662,15566.75594294112,0.009595389705159118,0.9958875775337219,0.9968038201332092,0.9849785566329956
42,10,950016,uav_U1,0,-5.909609753453822,722.8177270706079,8070.27135430833,0.014099451120763391,0.9933700561523438,0.9976547956466675,0.9878110885620117
42,10,950016,uav_U1,1,0.5023686556355189,943.671803702895,9146.963554572067,0.008787597840265981,0.9962916970252991,0.9977240562438965,0.986017107963562
42,10,950016,uav_U1,0,-3.834888508205186,922.343792754327,5458.483217913465,0.0086890936414366,0.9963973164558411,0.9973282814025879,0.9854494333267212
42,10,950016,uav_U1,1,1.3713582738536843,230.10452072587893,5833.291682536276,0.01136874598505696,0.9950916171073914,0.9977986812591553,0.9862402677536011
42,10,950016,uav_U1,0,-4.035055690655041,1456.6808356200859,32233.13558326125,0.01275591597505461,0.994292140007019,0.9975185394287109,0.9885228872299194
42,10,950016,uav_U1,0,-3.5113447706551195,575.402601516912,4856.836320285485,0.009592316555357418,0.9962380528450012,0.9973866939544678,0.9888567924499512
42,10,950016,uav_U1,0,-4.056645399201077,1204.7725247823703,25992.82486943623,0.007236198368933503,0.9971773624420166,0.997550904750824,0.977819561958313
42,10,950016,uav_U1,0,-7.500091962800668,7041.937134122549,88233.53779969325,0.005626818373242842,0.9979269504547119,0.9971866011619568,0.9746814966201782
42,10,950016,uav_U1,0,-4.745269023728447,1706.334734078719,25797.5339575071,0.006711133858987092,0.9975689649581909,0.9965196847915649,0.9775234460830688
42,10,950016,uav_U1,1,1.138988386118631,493.3772074557593,8393.134961463551,0.012583360110221787,0.9942631125450134,0.9978997707366943,0.9877988696098328
42,10,950016,uav_U1,1,1.2826773092905515,395.7948420863677,11208.903646182636,0.00924187474302702,0.9962498545646667,0.9980670809745789,0.9870964884757996
42,10,950016,uav_U1,0,-4.920359976560494,2662.2953243770767,75584.316474509,0.00703445283907186,0.9972715377807617,0.9968966841697693,0.9733681678771973
42,10,950016,uav_U1,1,1.3279589927815874,93.5403597299527,2018.8312867536033,0.009940225587474835,0.9959510564804077,0.9979102611541748,0.9865577220916748
42,10,950016,uav_U1,0,-7.50009213709396,3303.835047350963,37812.53576563264,0.005130416910657205,0.9981719851493835,0.9973366260528564,0.9755686521530151
42,10,950016,uav_U1,1,0.7067386418543042,1125.5069379560184,11598.297717294268,0.010145371077488238,0.9958685040473938,0.9974832534790039,0.9886437654495239
42,10,950016,uav_U1,1,0.7947759013423032,377.95089884420764,6874.0740789041065,0.010693627797177922,0.9953423738479614,0.9978415966033936,0.9852612018585205
42,10,950016,uav_U1,1,0.5375148407211057,773.7644452285698,22741.71975294979,0.015808742055874417,0.9925585985183716,0.9971778988838196,0.9853066205978394
42,10,950016,uav_U1,0,-6.013746063706121,2438.4752433586054,14292.254245343067,0.007234745518961444,0.9972573518753052,0.9971726536750793,0.985975980758667
42,10,950016,uav_U1,1,0.8640553568614517,1165.5182288926771,21319.144367752055,0.006914619411281862,0.997464120388031,0.9973955154418945,0.9834036827087402
42,10,950016,uav_U1,0,-3.5207552636138626,1785.1406855884532,27689.207754150557,0.006075985224069865,0.9978395104408264,0.9962811470031738,0.9795470237731934
42,10,950016,uav_U1,0,-4.203158841295549,1493.5894542799133,16282.027568294987,0.012557484658074661,0.9942918419837952,0.9974242448806763,0.9877073764801025
42,10,950016,uav_U1,0,-4.087726677504782,2146.482504457345,44358.24797967954,0.005654704032617453,0.9980310797691345,0.9973769783973694,0.9757159948348999
42,10,950016,uav_U1,0,-7.5000914221114,4853.9479247488025,190474.94315933698,0.020415562676350963,0.9891541004180908,0.9970520734786987,0.9871516227722168
42,10,950016,uav_U1,0,-5.880267187451894,3170.6048277849777,72341.60452582463,0.007026810006924861,0.9972715973854065,0.9962434768676758,0.9687544703483582
42,10,950016,uav_U1,1,0.9184933760387359,29.07510183527579,729.1282558733844,0.013607611251157954,0.9937469363212585,0.9979020357131958,0.9874025583267212
42,10,950016,uav_U1,1,1.3106266347838609,178.87115261305544,4489.054242348644,0.010380520022659576,0.9958177804946899,0.9979023933410645,0.9883276224136353
42,10,950016,uav_U1,1,1.045465933358856,411.7245917919739,6097.1210813961,0.00914099874235016,0.9962674379348755,0.9972357153892517,0.9851109981536865
42,10,950016,uav_U1,0,-4.556768495882627,1902.4259425283449,38514.11873387601,0.0065272342774737695,0.9975866675376892,0.9977202415466309,0.9766426086425781
42,10,950016,uav_U1,0,-7.486068511912449,1181.676458665805,18498.43634416317,0.0057068347326031735,0.9980568885803223,0.9974764585494995,0.9805960059165955
42,10,950016,uav_U1,1,1.1573624264546363,353.84975367208784,7302.080718337303,0.009822381334563063,0.9959079623222351,0.9978132247924805,0.9865899085998535
42,10,950016,uav_U1,1,1.264706584127343,452.05736413114363,7710.009892529952,0.01043765035474569,0.9957398176193237,0.9975621700286865,0.9884109497070312
42,10,950016,uav_U1,1,0.7400458908412697,398.9277288736838,8886.400682498448,0.016334193237472636,0.9922130703926086,0.9976392984390259,0.9888114929199219
42,10,950016,uav_U1,0,-7.50009160074476,1672.3428887584416,36327.382362049786,0.006528652343175895,0.9976572394371033,0.9967890977859497,0.9803844094276428
42,10,950016,uav_U1,0,-4.042472914088715,421.0700712585307,9634.713612176101,0.009609969167879836,0.9961351156234741,0.9975905418395996,0.9869590997695923
42,10,950016,uav_U1,0,-4.03531767991179,1398.5907316966047,28177.757279588895,0.007963580326854165,0.996925950050354,0.9978235960006714,0.9796938896179199
42,10,950016,uav_U1,1,0.7250938080716611,623.7256779639279,16185.936817977466,0.013052939664943536,0.9941838383674622,0.9975297451019287,0.986851155757904
42,10,950016,uav_U1,0,-5.375065436730007,1247.7386200055398,24819.73205689832,0.008740757989524275,0.9966508150100708,0.9969652891159058,0.9834983944892883
42,10,950016,uav_U1,0,-3.504697683004146,1209.545692273456,48235.276374764624,0.014379595541433511,0.9933850765228271,0.9981570243835449,0.9849624037742615
42,10,950016,uav_U1,0,-3.529962428452653,2027.8157339483464,91121.4169123508,0.015365613107158445,0.9933114647865295,0.9979873895645142,0.9898271560668945
42,10,950016,uav_U1,1,1.395550620152681,138.7955925467356,3332.675383549035,0.008858736525896716,0.9965347647666931,0.9980982542037964,0.9872451424598694
42,10,950016,uav_U1,1,0.965313336102513,443.71378138569185,11564.079893983853,0.00799699102259245,0.9969072341918945,0.9979788064956665,0.984341025352478
42,10,950016,uav_U1,1,1.254011282448436,318.19051666133794,5598.8538579493115,0.009005296407042417,0.9962626695632935,0.9979239106178284,0.9859534502029419
42,10,950016,uav_U1,0,-3.500615451317427,1939.015205357654,46372.36576349829,0.007443947825572773,0.9972354769706726,0.9970293045043945,0.9743243455886841
42,10,950016,uav_U1,0,-7.076170238735935,7623.74377661764,36527.08275905861,0.0044589069840812665,0.9984646439552307,0.99754798412323,0.9768778085708618
42,10,950016,uav_U1,1,1.353132047378004,233.3738499616164,3540.932324611001,0.008113152687563309,0.9969251751899719,0.9976093769073486,0.9860409498214722
42,10,950016,uav_U1,0,-5.0942370895258975,2064.939849084542,79620.52614216939,0.013816134051100836,0.993617057800293,0.997672438621521,0.9860925674438477
42,10,950016,uav_U1,1,0.9939489505556791,917.3044956130161,30784.194280268093,0.013239054923557897,0.9941433072090149,0.9976695775985718,0.9856181144714355
42,10,950016,uav_U1,0,-4.2725244081450775,1263.7445764498375,45613.40072687895,0.017557090063563915,0.9914305210113525,0.9979292154312134,0.9864854216575623
42,10,950016,uav_U1,0,-5.729521253275711,3474.865925887451,45521.02500333436,0.0062813353750203115,0.9976845979690552,0.9970134496688843,0.9725838303565979
42,10,950016,uav_U1,0,-4.777644958747475,3657.7510207203486,148705.78023972918,0.008215308425799078,0.9968900680541992,0.9969232082366943,0.9765969514846802
42,10,950016,uav_U1,1,0.8013543455052079,278.7229561330423,4912.6596107383175,0.008612866745157622,0.9965104460716248,0.9979963302612305,0.9870129823684692
42,10,950016,uav_U1,1,0.6989971904016969,1355.1413401944358,26051.05595042475,0.009939212798964247,0.9961106777191162,0.9978173971176147,0.9890796542167664
42,10,950016,uav_U1,0,-7.5000925972077335,4577.638259908859,31908.05146195729,0.005123766643608044,0.9981831908226013,0.9977215528488159,0.9775840044021606
42,10,950016,uav_U1,0,-7.500092213021317,3307.879525184146,31894.760765164247,0.006803506319070256,0.9974720478057861,0.9960821866989136,0.9656503200531006
42,10,950016,uav_U1,1,1.1464459286550217,571.9010872043291,5609.768071789389,0.007430712815331765,0.9971050024032593,0.9979140758514404,0.9839548468589783
42,10,950016,uav_U1,1,0.5094631188197225,1582.7297920822925,10495.757836901877,0.011809884949958199,0.9947132468223572,0.9974781274795532,0.9879124164581299
42,10,950016,uav_U1,0,-7.5000924620880465,3735.6035078617188,31717.08604837646,0.004224409232800522,0.9986659288406372,0.997697114944458,0.9781838655471802
42,10,950016,uav_U1,0,-3.7711485167510137,1091.8378142863146,31139.077107369405,0.009939653669362227,0.9961013197898865,0.9979857206344604,0.988853931427002
42,10,950016,uav_U1,1,0.7128459260080962,313.25081735275495,7529.621105643147,0.016954891839510752,0.9919848442077637,0.9977087378501892,0.9881376028060913
42,10,950016,uav_U1,0,-5.1044948470364035,1705.883516800504,13616.643057102347,0.010987272559264348,0.9951463341712952,0.9972522258758545,0.983904242515564
42,10,950016,uav_U1,0,-3.929334629223789,405.9049968036668,10001.184395921953,0.012019014452283622,0.9948344826698303,0.9976738691329956,0.9863754510879517
42,10,950016,uav_U1,0,-4.404059784448741,2389.4800577120673,61089.673287113466,0.0065594388488755635,0.9976105690002441,0.9973176717758179,0.973176121711731
42,10,950016,uav_U1,0,-4.393205734471057,2300.133680834577,72703.99807458642,0.012854766398710294,0.9944280982017517,0.9976942539215088,0.9886667728424072
42,10,950016,uav_U1,1,1.312887087885936,357.7717764705161,11816.744084936487,0.015044466930539685,0.9933393001556396,0.9977511167526245,0.9880805015563965
42,10,950016,uav_U1,0,-3.561615761543586,822.6811463645605,20485.679148948642,0.012925952811595122,0.9941563010215759,0.9977567195892334,0.9845405220985413
42,10,950016,uav_U1,0,-3.894936044790346,2180.1419237846767,83986.82971266896,0.013475274091732038,0.9940125346183777,0.9977704286575317,0.9877347946166992
42,10,950016,uav_U1,1,1.164309942002061,669.853846632522,11066.210592361876,0.009855581706808733,0.9961350560188293,0.9975738525390625,0.9875752329826355
42,10,950016,uav_U1,1,1.0897526000544018,406.46439797673105,18049.655872517655,0.011732873385264466,0.9951004385948181,0.9981536865234375,0.9871924519538879
42,10,950016,uav_U1,1,1.313223093787466,234.66315091775058,4290.9344271093905,0.007846102522181448,0.9972383379936218,0.9978362321853638,0.9887049198150635
42,10,950016,uav_U1,1,1.0502773581482532,765.7217368560446,24604.75184532888,0.011829374657294951,0.9948962926864624,0.9973621368408203,0.9840331077575684
42,10,950016,uav_U1,0,-5.849560936101111,3590.6311976518296,141363.14998057083,0.009073590062967287,0.9963685870170593,0.9976679086685181,0.9784444570541382
42,10,950016,uav_U1,0,-4.106897465954057,2333.081582122199,29006.224917310396,0.007263887456736171,0.9972298741340637,0.9972802400588989,0.9833779335021973
42,10,950016,uav_U1,0,-3.9041222103937927,2049.8843841691896,30126.62540113883,0.006727784199173551,0.9974918365478516,0.997516393661499,0.9837772250175476
42,10,950017,uav_U1,0,-4.398435690380761,2044.5162821119038,37170.83262008497,0.009150162375136061,0.9962605834007263,0.9977492690086365,0.9776753187179565
42,10,950017,uav_U1,0,-6.1526072188220855,4507.204451382773,122358.37519037446,0.008025334540031754,0.9970051646232605,0.9964416027069092,0.9770989418029785
42,10,950017,uav_U1,0,-7.500091738672281,4508.329755398758,85371.3074014034,0.007684158286487524,0.9969170093536377,0.9972578287124634,0.9795005917549133
42,10,950017,uav_U1,0,-4.861769731196586,2182.1903138680987,34688.16405750159,0.007428550528040388,0.997157633304596,0.9976885914802551,0.9806401133537292
42,10,950017,uav_U1,0,-5.238955328373232,3144.2155136876004,73391.84004624895,0.012375876793694325,0.9944165349006653,0.9972983002662659,0.9826833605766296
42,10,950017,uav_U1,0,-4.785467379292864,3981.1248437522827,117378.00117436128,0.007912820369784732,0.9969539642333984,0.9967958927154541,0.9788286685943604
42,10,950017,uav_U1,1,1.181701269628851,459.17059599570445,2412.9753635700617,0.009381069257248673,0.9964074492454529,0.9974585771560669,0.9875006079673767
42,10,950017,uav_U1,1,1.427485107371954,48.08886973147493,966.7478639833138,0.012183309457475765,0.994832456111908,0.9981309175491333,0.9861581921577454
42,10,950017,uav_U1,0,-3.615884200297112,1421.519227191585,16824.25513639324,0.015811916322739875,0.9926949739456177,0.9972484111785889,0.986903190612793
42,10,950017,uav_U1,1,0.5415617694201345,1448.0618457129672,42833.3995458786,0.0221026418327689,0.9886394739151001,0.997362494468689,0.9897159337997437
42,10,950017,uav_U1,1,1.1609418031250396,605.393213310052,7030.5474865465885,0.01598997619158711,0.9924030900001526,0.9976453185081482,0.9862222671508789
42,10,950017,uav_U1,0,-7.500274051448124,12010.870469326926,417663.20525858295,0.01603345652900256,0.9921799898147583,0.9964994788169861,0.9813787937164307
42,10,950017,uav_U1,0,-7.500276109791639,1069.6983856054999,13445.752981963677,0.012970220244234854,0.9942775368690491,0.997282087802887,0.9847439527511597
42,10,950017,uav_U1,0,-4.779456202039611,2049.1480982520156,16650.793341865923,0.01406360876187588,0.9938011765480042,0.9971652626991272,0.9879292249679565
42,10,950017,uav_U1,0,-4.318047885667996,3539.560843819171,60139.315009692684,0.008379380973450956,0.99675452709198,0.9965827465057373,0.9799630045890808
42,10,950017,uav_U1,0,-4.380882585390257,868.9252013319694,10432.9113566236,0.01580124806804527,0.992698073387146,0.9971227645874023,0.9854507446289062
42,10,950017,uav_U1,0,-4.405333676482386,2819.7577208012112,40594.0990745404,0.007414466134463823,0.9971978068351746,0.9977830648422241,0.9846359491348267
42,10,950017,uav_U1,0,-4.008796482910418,2984.218247955917,97904.44204264802,0.008193011708772435,0.9968182444572449,0.997686505317688,0.9805611968040466
42,10,950017,uav_U1,0,-3.9495814234509834,804.4665022202533,8660.27287918046,0.012702153245659854,0.9946419596672058,0.9973801374435425,0.98846036195755
42,10,950017,uav_U1,0,-7.5002769411618795,5084.749924068664,38649.8334343319,0.012326080280008369,0.9944900274276733,0.9966881275177002,0.982161819934845
42,10,950017,uav_U1,1,1.42719032055615,102.45957841599753,2611.88438893168,0.013203284560019781,0.9945691823959351,0.9977853298187256,0.9874025583267212
42,10,950017,uav_U1,0,-7.500091595364326,2638.7364983061734,92486.09663845412,0.012782398938520786,0.9944432973861694,0.997760534286499,0.984986424446106
42,10,950017,uav_U1,0,-3.7200885318594374,2346.0535816300544,41797.83885989342,0.0070400903176104325,0.9973164200782776,0.9977989196777344,0.9756189584732056
42,10,950017,uav_U1,0,-3.65181179546905,2124.9239134588465,75643.73918964178,0.0218280580416689,0.9887113571166992,0.9973738193511963,0.98822420835495
42,10,950017,uav_U1,0,-3.679113334314069,1706.0441493233943,34410.00082188886,0.0073659889962257655,0.9972793459892273,0.9978052377700806,0.9821387529373169
42,10,950017,uav_U1,1,1.2485785101417177,354.8775084210528,7312.157075371136,0.015378929819986968,0.9930379390716553,0.9978089332580566,0.9868184924125671
42,10,950017,uav_U1,0,-4.706104161092124,2731.0436727179404,92660.9916874605,0.00903175672028631,0.9964908361434937,0.9971598386764526,0.9790350198745728
42,10,950017,uav_U1,1,0.717344638638733,364.6746120131631,6251.781901201252,0.012850022795015332,0.9944815039634705,0.9974586963653564,0.9876408576965332
42,10,950017,uav_U1,1,0.9139537804865696,976.2001006712351,18652.095994443152,0.01583090853412294,0.9927611947059631,0.9974089860916138,0.9886085987091064
42,10,950017,uav_U1,1,1.3506084317387965,282.17622270900705,3913.2753933035283,0.015978321034350238,0.9926863312721252,0.9974073171615601,0.9867178797721863
42,10,950017,uav_U1,0,-6.516267220859556,4156.741737021383,130796.7168956305,0.008445111109575463,0.9965634346008301,0.9979123473167419,0.9801602363586426
42,10,950017,uav_U1,0,-7.500091850535368,3779.5850231885347,64025.05850859066,0.006696839546386168,0.9975196123123169,0.9974753260612488,0.9808725118637085
42,10,950017,uav_U1,1,1.236164042402614,365.0221221148685,14526.85389805122,0.014722154267473425,0.9936412572860718,0.9982345700263977,0.9865900278091431
42,10,950017,uav_U1,0,-6.596495220887218,4313.5130279016375,83564.1601465589,0.00773835298797865,0.997048020362854,0.9966607093811035,0.9774293303489685
42,10,950017,uav_U1,1,1.0080675494086677,833.177378101436,9803.657846445305,0.011708569696756377,0.9951924681663513,0.9978077411651611,0.9895772933959961
42,10,950017,uav_U1,0,-3.733918304542906,1385.5871338144257,22750.66375529244,0.015373964567688251,0.992728590965271,0.9975994825363159,0.9885310530662537
42,10,950017,uav_U1,1,1.149407512337651,214.15587384644314,4125.676042597891,0.011490803179313098,0.9951876997947693,0.9980515837669373,0.9877344369888306
42,10,950017,uav_U1,1,1.3818905946279967,222.58082826483133,2719.3227851145125,0.014161030603654808,0.9936739206314087,0.9974734783172607,0.9888923168182373
42,10,950017,uav_U1,1,0.641604485640215,1364.7029082809333,31619.99823074526,0.009178436324035498,0.996318519115448,0.9980924129486084,0.9799343347549438
42,10,950017,uav_U1,0,-4.473476532055303,3183.069738494502,78660.1762809373,0.007731248907547348,0.9969314336776733,0.9976601600646973,0.9767860174179077
42,10,950017,uav_U1,1,1.4194399995986644,83.04315580805971,1973.0401309911285,0.015382364564408661,0.993034839630127,0.9981114864349365,0.9878532290458679
42,10,950017,uav_U1,1,0.7850321046527118,1389.7189324180774,21779.78177563673,0.0093636455737586,0.996309757232666,0.9976410865783691,0.9822989702224731
42,10,950017,uav_U1,1,1.2762052095568883,106.7062708376346,1761.37726018854,0.012469699676940019,0.994843602180481,0.9978002905845642,0.9876072406768799
42,10,950017,uav_U1,0,-4.198658973673238,1800.4810088230258,20160.352721545056,0.021146051759406745,0.9889275431632996,0.9971281290054321,0.9884104132652283
42,10,950017,uav_U1,0,-3.564914736685378,1227.740689482488,18046.076124852363,0.011269610815749736,0.9952287673950195,0.9976213574409485,0.9840680360794067
42,10,950017,uav_U1,1,0.5951972277904476,984.3254151908434,14657.032480924696,0.008263288068083451,0.9968092441558838,0.9971917867660522,0.9817652702331543
42,10,950017,uav_U1,1,1.4924507090797383,75.44714493346238,3074.1329005170883,0.020684998395500975,0.9895990490913391,0.9976422786712646,0.986918568611145
42,10,950017,uav_U1,0,-3.7599754262918834,1395.95134706692,41364.02357178318,0.031044747355391873,0.9824039936065674,0.9971258044242859,0.9886832237243652
42,10,950017,uav_U1,0,-4.2897716519954345,1360.1565710898822,25372.676740331397,0.007939415775425807,0.9970362782478333,0.9982900619506836,0.9823967814445496
42,10,950017,uav_U1,1,0.8328818018259094,1254.6756821074196,10815.914191676195,0.010432006404715038,0.9956994652748108,0.9977983236312866,0.9883095026016235
42,10,950017,uav_U1,0,-7.500091556385941,4376.644947035983,174303.58648168435,0.008263394038766268,0.9968305826187134,0.9978092908859253,0.9772363901138306
42,10,950017,uav_U1,1,1.2471443535464912,437.02877083841895,11131.494105411888,0.01268689912988975,0.9946987628936768,0.9981265068054199,0.9875414371490479
42,10,950017,uav_U1,0,-4.5167894557899855,2813.2936140459424,91318.6436181184,0.010256011750777972,0.995747447013855,0.9972226619720459,0.9756414890289307
42,10,950017,uav_U1,1,0.9719567376648623,320.46640910665684,4338.334177702288,0.015896391944611885,0.9925658702850342,0.9974477291107178,0.9864692091941833
42,10,950017,uav_U1,1,0.9302167740637122,415.87478362908917,11173.088060858941,0.01450682669360796,0.9935584664344788,0.9978994131088257,0.9856857061386108
42,10,950017,uav_U1,0,-7.500092788612805,7851.997770714875,44879.35094116457,0.007258097898133708,0.9972094893455505,0.9968068599700928,0.9754737615585327
42,10,950017,uav_U1,0,-3.6174722834491737,1614.6146814397912,27457.484795308326,0.009368461172802956,0.9962788224220276,0.9976559281349182,0.9836095571517944
42,10,950017,uav_U1,1,1.2071868473603542,471.8672064223441,16207.009185700605,0.01575287204687097,0.9929376840591431,0.9975353479385376,0.9866131544113159
42,10,950017,uav_U1,1,1.0153143761686827,360.53772307574104,6208.2104231244575,0.013081121395080827,0.9944024682044983,0.997884213924408,0.9885309934616089
42,10,950017,uav_U1,0,-7.50009143715972,9446.101886402777,300953.85954174446,0.00812304193639873,0.99681156873703,0.9967974424362183,0.9704115986824036
42,10,950017,uav_U1,0,-3.5290728985788995,1925.2232895386135,29459.625532914924,0.006871802401804659,0.9974626302719116,0.9976972341537476,0.9791249632835388
42,10,950017,uav_U1,1,1.317767542693502,307.8172051959862,3841.800050449935,0.011143711982007348,0.9953036904335022,0.9979634284973145,0.9866558313369751
42,10,950017,uav_U1,0,-4.4119507455964975,848.8654632767408,28820.509719694714,0.017744017494434373,0.9917136430740356,0.9977151155471802,0.9890512228012085
42,10,950017,uav_U1,0,-5.030457087072314,4276.31741038833,70103.94000731624,0.008946053941728548,0.9964848756790161,0.9970484972000122,0.9782313108444214
42,10,950017,uav_U1,0,-7.500091735352451,1960.775089037817,42043.96959258215,0.008090191833661912,0.9970371127128601,0.9973737001419067,0.9779645204544067
42,10,950017,uav_U1,0,-3.7469257804615506,1942.5677069637643,54100.930930053175,0.009780857814565436,0.9962310791015625,0.997194766998291,0.9802396893501282
42,10,950017,uav_U1,1,1.2137636060645405,445.2411062338679,8333.589800279082,0.013704186945347363,0.9942548871040344,0.9974378347396851,0.9880362749099731
42,10,950017,uav_U1,1,1.2917924542045423,159.83263285806564,2251.219424694018,0.014443999830618039,0.993600070476532,0.9981368184089661,0.9875773787498474
42,10,950017,uav_U1,1,0.7173713451220913,618.204196360682,15302.807978619454,0.012925081586973794,0.9945341348648071,0.9978196024894714,0.9879473447799683
42,10,950017,uav_U1,0,-4.09274459787488,895.0709497670399,28089.779449132257,0.012891005945424243,0.9944378733634949,0.997947633266449,0.9868835210800171
42,10,950017,uav_U1,1,0.9300456296329944,760.7666697138465,16405.019238922967,0.012204376591007123,0.9949219822883606,0.9974658489227295,0.9847023487091064
42,10,950017,uav_U1,0,-3.7971794791316817,1683.6202715801967,69400.26680210105,0.017354933593955166,0.992363452911377,0.9971647262573242,0.9858281016349792
42,10,950017,uav_U1,0,-4.084844043850149,3161.581292011712,135365.50395735327,0.018604556064465635,0.9910953044891357,0.9976063966751099,0.9848812222480774
42,10,950017,uav_U1,1,1.305345206514035,366.3623233104398,11331.122675180253,0.02147048868974841,0.9891688823699951,0.9980541467666626,0.9877086877822876
42,10,950017,uav_U1,1,1.1857625069435365,506.40295528197345,14818.645598848016,0.01277008368909171,0.9945131540298462,0.9981341361999512,0.9844796657562256
42,10,950017,uav_U1,0,-5.776362237634567,4983.207886200053,203217.13808056823,0.01179205356246706,0.9950287342071533,0.9971543550491333,0.9779785871505737
42,10,950017,uav_U1,1,1.0716190106947137,703.6793065240655,22175.469459002346,0.011136484943226518,0.9957247972488403,0.9980533123016357,0.9875228404998779
42,10,950017,uav_U1,1,0.6890401162921651,325.1580702056261,6808.538002471855,0.012612032055884171,0.9946323037147522,0.9980036020278931,0.9869505763053894
42,10,950017,uav_U1,0,-5.382336014099233,3680.6260012823936,66239.231471721,0.0075897319366053295,0.9970959424972534,0.9968235492706299,0.9691475033760071
42,10,950017,uav_U1,0,-3.682154054404009,725.7863134500503,24694.928926097375,0.017789088201028588,0.9916386008262634,0.9980593919754028,0.9876868724822998
42,10,950017,uav_U1,0,-4.276239765640931,2110.0638906001736,45514.995819473595,0.012276562849418379,0.9946337342262268,0.9973946213722229,0.9826533794403076
42,10,950017,uav_U1,1,0.6420570791902691,636.5255054060785,10307.720967705125,0.02765423881781476,0.9851958155632019,0.9972915649414062,0.9899934530258179
42,10,950017,uav_U1,0,-7.500092107876726,1676.4633035756024,17497.57084481415,0.016817579720548,0.9925537109375,0.9971901178359985,0.9883907437324524
42,10,950017,uav_U1,1,0.7267189598119177,743.8078384078967,9595.693022464822,0.018783096441599846,0.9909776449203491,0.9974905252456665,0.9889669418334961
42,10,950017,uav_U1,0,-4.654026738403225,3334.291723658409,111888.0684240916,0.013124312133225676,0.9941977262496948,0.9972153902053833,0.9759279489517212
42,10,950017,uav_U1,0,-3.8996221249737015,1009.0610908617991,11041.42406881763,0.01494178861931842,0.9930853247642517,0.9976955652236938,0.9865288734436035
42,10,950017,uav_U1,1,1.3745258616778384,179.54762692496104,4704.70340186512,0.013001441957776931,0.9946774840354919,0.9977688789367676,0.9864237904548645
42,10,950017,uav_U1,0,-7.500092806225766,3235.263267120036,23591.39171379266,0.006606879334975986,0.9976873993873596,0.9975508451461792,0.9759092330932617
42,10,950017,uav_U1,0,-7.500091918596556,5161.6645975066485,64413.60323465091,0.008270508635372202,0.9969871044158936,0.9977318048477173,0.9853364825248718
42,10,950017,uav_U1,1,0.8953879977798176,377.22011728370063,3193.3284771912286,0.009417093626850946,0.9962515234947205,0.9978713989257812,0.9855348467826843
42,10,950017,uav_U1,1,1.120430942481794,391.2412014461024,12624.371563531822,0.017720724976563854,0.9915931820869446,0.9979438781738281,0.9878985285758972
42,10,950017,uav_U1,0,-7.500275219298244,1578.6010510610895,30492.861435524163,0.016440094351749958,0.9927526116371155,0.9972316026687622,0.9878472685813904
42,10,950017,uav_U1,0,-5.369137439731167,1962.4274215997893,73964.40539962772,0.02045340957991039,0.9896526336669922,0.9973970651626587,0.9846833944320679
42,10,950017,uav_U1,1,1.0750952259339983,751.9191497518644,17660.296135171564,0.01699982179115222,0.9923471808433533,0.9974564909934998,0.9876871109008789
42,10,950017,uav_U1,1,0.6125087053926106,465.88470923539063,8033.619223585397,0.01338093753380246,0.9944820404052734,0.9975428581237793,0.9876315593719482
